created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2023-02-17T10:56:32-06:00,591,20316.66602,4132833.25000,0.60360,1.50000,,,,
2023-02-17T10:58:39-06:00,592,20350.00000,3994483.25000,0.58244,1.25000,,,,
2023-02-17T11:00:47-06:00,593,19783.33203,3987833.25000,0.59813,1.25000,,,,
2023-02-17T11:02:55-06:00,594,20383.33203,3969366.50000,0.57783,1.25000,,,,
2023-02-17T11:05:02-06:00,595,20383.33203,4022349.75000,0.58554,0.00000,,,,
2023-02-17T11:07:10-06:00,596,20416.66602,3970499.75000,0.57705,0.00000,,,,
2023-02-17T11:09:18-06:00,597,20416.66602,3950049.75000,0.57408,-0.25000,,,,
2023-02-17T11:11:26-06:00,598,20416.66602,3937766.50000,0.57230,-0.25000,,,,
2023-02-17T11:13:33-06:00,599,19766.66602,3931149.75000,0.59012,-0.25000,,,,
2023-02-17T11:15:41-06:00,600,20400.00000,3919916.50000,0.57017,-0.50000,,,,
2023-02-17T11:17:49-06:00,601,20416.66602,3891683.25000,0.56560,-0.50000,,,,
2023-02-17T11:19:57-06:00,602,20416.66602,3897933.25000,0.56651,-0.50000,,,,
2023-02-17T11:22:04-06:00,603,20400.00000,3899683.25000,0.56722,-0.25000,,,,
2023-02-17T11:24:12-06:00,604,19950.00000,3900783.25000,0.58018,-0.25000,,,,
2023-02-17T11:26:20-06:00,605,20000.00000,3900383.25000,0.57867,-0.25000,,,,
2023-02-17T11:28:28-06:00,606,20400.00000,3889416.50000,0.56573,-0.25000,,,,
2023-02-17T11:30:36-06:00,607,20416.66602,3880383.25000,0.56396,-0.25000,,,,
2023-02-17T11:32:43-06:00,608,19616.66602,3870616.50000,0.58548,-0.25000,,,,
2023-02-17T11:34:51-06:00,609,19716.66602,3859533.25000,0.58084,-0.25000,,,,
2023-02-17T11:36:59-06:00,610,19566.66602,3849849.75000,0.58382,-0.25000,,,,
2023-02-17T11:39:06-06:00,611,20416.66602,3837216.50000,0.55768,-0.25000,,,,
2023-02-17T11:41:14-06:00,612,19650.00000,3880066.50000,0.58591,0.00000,,,,
2023-02-17T11:43:22-06:00,613,19633.33203,3819649.75000,0.57728,0.00000,,,,
2023-02-17T11:45:30-06:00,614,20416.66602,3790266.50000,0.55086,-0.25000,,,,
2023-02-17T11:47:37-06:00,615,19633.33203,3771283.25000,0.56997,0.00000,,,,
2023-02-17T11:49:45-06:00,616,20366.66602,3738466.50000,0.54466,0.00000,,,,
2023-02-17T11:51:53-06:00,617,20350.00000,3720583.25000,0.54250,0.00000,,,,
2023-02-17T11:54:01-06:00,618,20300.00000,3671749.75000,0.53670,0.00000,,,,
2023-02-17T11:56:08-06:00,619,19533.33203,3526216.50000,0.53566,0.00000,,,,
2023-02-17T11:58:16-06:00,620,19866.66602,3662183.25000,0.54698,0.00000,,,,
2023-02-17T12:00:24-06:00,621,19483.33203,3367366.50000,0.51284,0.00000,,,,
2023-02-17T12:02:32-06:00,622,20216.66602,3503383.25000,0.51420,0.25000,,,,
2023-02-17T12:04:39-06:00,623,20216.66602,3450466.50000,0.50643,0.25000,,,,
2023-02-17T12:06:47-06:00,624,20266.66602,3407783.25000,0.49894,0.25000,,,,
2023-02-17T12:08:55-06:00,625,19283.33203,3420049.75000,0.52627,0.25000,,,,
2023-02-17T12:11:02-06:00,626,20300.00000,3610333.25000,0.52772,0.25000,,,,
2023-02-17T12:13:10-06:00,627,20266.66602,3537399.75000,0.51791,0.50000,,,,
2023-02-17T12:15:18-06:00,628,19850.00000,3280399.75000,0.49037,0.50000,,,,
2023-02-17T12:17:26-06:00,629,20266.66602,3240916.50000,0.47450,0.50000,,,,
2023-02-17T12:19:33-06:00,630,19416.66602,3208400.00000,0.49031,0.75000,,,,
2023-02-17T12:21:41-06:00,631,20233.33203,3172000.00000,0.46518,0.75000,,,,
2023-02-17T12:23:49-06:00,632,20250.00000,3159700.00000,0.46299,0.75000,,,,
2023-02-17T12:25:57-06:00,633,19466.66602,3134616.50000,0.47780,0.75000,,,,
2023-02-17T12:28:04-06:00,634,19400.00000,3104916.50000,0.47490,0.75000,,,,
2023-02-17T12:30:12-06:00,635,19783.33203,3080200.00000,0.46199,0.75000,,,,
2023-02-17T12:32:20-06:00,636,20183.33203,3050083.25000,0.44841,0.75000,,,,
2023-02-17T12:34:27-06:00,637,19883.33203,3057600.00000,0.45630,0.75000,,,,
2023-02-17T12:36:35-06:00,638,19300.00000,3037850.00000,0.46705,1.00000,,,,
2023-02-17T12:38:43-06:00,639,19250.00000,2980483.25000,0.45942,1.00000,,,,
2023-02-17T12:40:51-06:00,640,20050.00000,2949900.00000,0.43656,1.00000,,,,
2023-02-17T12:42:58-06:00,641,20050.00000,2850400.00000,0.42184,1.00000,,,,
2023-02-17T12:45:06-06:00,642,20100.00000,2977616.50000,0.43957,1.00000,,,,
2023-02-17T12:47:14-06:00,643,20150.00000,2879500.00000,0.42403,1.00000,,,,
2023-02-17T12:49:22-06:00,644,19966.66602,2849150.00000,0.42341,1.25000,,,,
2023-02-17T12:51:29-06:00,645,19150.00000,2828750.00000,0.43831,1.25000,,,,
2023-02-17T12:53:37-06:00,646,20116.66602,2793350.00000,0.41203,1.25000,,,,
2023-02-17T12:55:45-06:00,647,20133.33203,2780416.50000,0.40978,1.25000,,,,
2023-02-17T12:57:52-06:00,648,18800.00000,2760516.50000,0.43570,1.50000,,,,
2023-02-17T13:00:00-06:00,649,19783.33203,2723750.00000,0.40853,1.50000,,,,
2023-02-17T13:02:08-06:00,650,19333.33203,2688066.50000,0.41256,1.25000,,,,
2023-02-17T13:04:16-06:00,651,19733.33203,3001400.00000,0.45131,1.50000,,,,
2023-02-17T13:06:23-06:00,652,18883.33203,2629733.25000,0.41323,1.50000,,,,
2023-02-17T13:08:31-06:00,653,18816.66602,2600433.25000,0.41007,1.50000,,,,
2023-02-17T13:10:39-06:00,654,19650.00000,2570216.50000,0.38812,1.50000,,,,
2023-02-17T13:12:47-06:00,655,18816.66602,2538683.25000,0.40033,1.50000,,,,
2023-02-17T13:14:54-06:00,656,19550.00000,2510166.50000,0.38099,1.75000,,,,
2023-02-17T13:17:02-06:00,657,18616.66602,2802883.25000,0.44674,1.75000,,,,
2023-02-17T13:19:10-06:00,658,18433.33203,2505450.00000,0.40331,1.75000,,,,
2023-02-17T13:21:17-06:00,659,18850.00000,2213983.25000,0.34851,2.00000,,,,
2023-02-17T13:23:25-06:00,660,19500.00000,2390700.00000,0.36379,1.75000,,,,
2023-02-17T13:25:33-06:00,661,19466.66602,2360683.25000,0.35983,2.25000,,,,
2023-02-17T13:27:41-06:00,662,18816.66602,2320100.00000,0.36586,2.25000,,,,
2023-02-17T13:29:48-06:00,663,19566.66602,2275666.50000,0.34510,2.50000,,,,
2023-02-17T13:31:56-06:00,664,18750.00000,2260100.00000,0.35767,2.50000,,,,
2023-02-17T13:34:04-06:00,665,19133.33203,2231366.50000,0.34605,2.75000,,,,
2023-02-17T13:36:12-06:00,666,18750.00000,2197583.25000,0.34778,2.50000,,,,
2023-02-17T13:38:19-06:00,667,19566.66602,2180300.00000,0.33064,2.50000,,,,
2023-02-17T13:40:27-06:00,668,19483.33203,2151483.25000,0.32766,2.75000,,,,
2023-02-17T13:42:35-06:00,669,19116.66602,2084499.87500,0.32355,2.75000,,,,
2023-02-17T13:44:42-06:00,670,18833.33203,2100016.50000,0.33086,2.75000,,,,
2023-02-17T13:46:50-06:00,671,18850.00000,2079716.62500,0.32738,2.75000,,,,
2023-02-17T13:48:58-06:00,672,19600.00000,2040166.62500,0.30886,2.75000,,,,
2023-02-17T13:51:06-06:00,673,19516.66602,2013716.62500,0.30616,3.00000,,,,
2023-02-17T13:53:13-06:00,674,19616.66602,1990116.62500,0.30103,3.00000,,,,
2023-02-17T13:55:21-06:00,675,19583.33203,1960266.62500,0.29702,3.00000,,,,
2023-02-17T13:57:29-06:00,676,19616.66602,1940499.87500,0.29352,3.00000,,,,
2023-02-17T13:59:37-06:00,677,19633.33203,1931399.87500,0.29190,3.00000,,,,
2023-02-17T14:01:44-06:00,678,18833.33203,1900066.62500,0.29936,3.25000,,,,
2023-02-17T14:03:52-06:00,679,19766.66602,1880433.25000,0.28228,3.75000,,,,
2023-02-17T14:06:00-06:00,680,19200.00000,1860949.87500,0.28760,4.00000,,,,
2023-02-17T14:08:08-06:00,681,18916.66602,1851416.62500,0.29041,3.50000,,,,
2023-02-17T14:10:15-06:00,682,18850.00000,1820233.25000,0.28653,3.50000,,,,
2023-02-17T14:12:23-06:00,683,19216.66602,1800416.62500,0.27800,3.25000,,,,
2023-02-17T14:14:31-06:00,684,19700.00000,1773783.25000,0.26717,3.25000,,,,
2023-02-17T14:16:38-06:00,685,18900.00000,1745433.25000,0.27403,3.50000,,,,
2023-02-17T14:18:46-06:00,686,19666.66602,1722116.62500,0.25983,3.50000,,,,
2023-02-17T14:20:54-06:00,687,19583.33203,1700683.25000,0.25769,3.50000,,,,
2023-02-17T14:23:02-06:00,688,18450.00000,1678466.62500,0.26994,3.75000,,,,
2023-02-17T14:25:09-06:00,689,19166.66602,1400816.62500,0.21687,3.75000,,,,
2023-02-17T14:27:17-06:00,690,18883.33203,1544133.25000,0.24264,3.75000,,,,
2023-02-17T14:29:25-06:00,691,18966.66602,1616766.62500,0.25294,3.75000,,,,
2023-02-17T14:31:33-06:00,692,18666.66602,1599266.62500,0.25422,4.00000,,,,
2023-02-17T14:33:40-06:00,693,19333.33203,1580000.00000,0.24250,4.00000,,,,
2023-02-17T14:35:48-06:00,694,19716.66602,1550866.62500,0.23340,4.00000,,,,
2023-02-17T14:37:56-06:00,695,19983.33203,1571033.25000,0.23328,4.00000,,,,
2023-02-17T14:40:04-06:00,696,19016.66602,1521700.00000,0.23744,4.25000,,,,
2023-02-17T14:42:11-06:00,697,19250.00000,1508416.62500,0.23251,4.25000,,,,
2023-02-17T14:44:19-06:00,698,20050.00000,1491200.00000,0.22069,4.25000,,,,
2023-02-17T14:46:27-06:00,699,20050.00000,1480266.62500,0.21907,3.75000,,,,
2023-02-17T14:48:34-06:00,700,19800.00000,1460750.00000,0.21891,3.75000,,,,
2023-02-17T14:50:42-06:00,701,19866.66602,1450250.00000,0.21661,4.25000,,,,
2023-02-17T14:52:50-06:00,702,19133.33203,1436066.62500,0.22271,4.00000,,,,
2023-02-17T14:54:58-06:00,703,20050.00000,1259633.25000,0.18642,4.25000,,,,
2023-02-17T14:57:06-06:00,704,19850.00000,1391133.25000,0.20795,4.25000,,,,
2023-02-17T14:59:13-06:00,705,20083.33203,1381150.00000,0.20406,4.25000,,,,
2023-02-17T15:01:21-06:00,706,19983.33203,1380283.25000,0.20495,4.25000,,,,
2023-02-17T15:03:29-06:00,707,18966.66602,1369950.00000,0.21432,4.25000,,,,
2023-02-17T15:05:36-06:00,708,19533.33203,2092933.25000,0.31793,4.50000,,,,
2023-02-17T15:07:44-06:00,709,19533.33203,1361450.00000,0.20681,4.50000,,,,
2023-02-17T15:09:53-06:00,710,20016.66602,1359533.25000,0.20154,4.75000,,,,
2023-02-17T15:12:02-06:00,711,19600.00000,1340433.25000,0.20293,4.50000,,,,
2023-02-17T15:14:10-06:00,712,19850.00000,1340516.62500,0.20039,4.50000,,,,
2023-02-17T15:16:18-06:00,713,19516.66602,1340666.62500,0.20383,4.50000,,,,
2023-02-17T15:18:26-06:00,714,19200.00000,1331650.00000,0.20580,4.50000,,,,
2023-02-17T15:20:33-06:00,715,19950.00000,1330133.25000,0.19784,4.25000,,,,
2023-02-17T15:22:41-06:00,716,20016.66602,1320550.00000,0.19576,4.50000,,,,
2023-02-17T15:24:49-06:00,717,19050.00000,1300066.62500,0.20250,4.50000,,,,
2023-02-17T15:26:57-06:00,718,19900.00000,1311700.00000,0.19559,4.75000,,,,
2023-02-17T15:29:04-06:00,719,19133.33203,1330916.62500,0.20640,5.25000,,,,
2023-02-17T15:31:12-06:00,720,20033.33203,1300300.00000,0.19260,5.25000,,,,
2023-02-17T15:33:20-06:00,721,19100.00000,1291766.62500,0.20068,5.25000,,,,
2023-02-17T15:35:27-06:00,722,19183.33203,1280000.00000,0.19799,5.25000,,,,
2023-02-17T15:37:35-06:00,723,20083.33203,988783.31250,0.14609,5.25000,,,,
2023-02-17T15:39:43-06:00,724,19183.33203,1270900.00000,0.19658,4.50000,,,,
2023-02-17T15:41:51-06:00,725,20066.66602,1276466.62500,0.18875,4.50000,,,,
2023-02-17T15:43:58-06:00,726,19600.00000,1270350.00000,0.19232,4.50000,,,,
2023-02-17T15:46:06-06:00,727,20200.00000,1260400.00000,0.18515,4.75000,,,,
2023-02-17T15:48:14-06:00,728,19166.66602,1253950.00000,0.19413,4.50000,,,,
2023-02-17T15:50:22-06:00,729,19166.66602,1249150.00000,0.19339,4.50000,,,,
2023-02-17T15:52:29-06:00,730,20083.33203,1241433.25000,0.18342,4.50000,,,,
2023-02-17T15:54:37-06:00,731,20116.66602,1249716.62500,0.18434,4.50000,,,,
2023-02-17T15:56:45-06:00,732,19966.66602,1267583.25000,0.18838,4.25000,,,,
2023-02-17T15:58:52-06:00,733,19916.66602,1240000.00000,0.18474,4.25000,,,,
2023-02-17T16:01:00-06:00,734,19083.33203,1231883.25000,0.19154,4.25000,,,,
2023-02-17T16:03:08-06:00,735,19916.66602,1026583.31250,0.15294,4.25000,,,,
2023-02-17T16:05:16-06:00,736,19966.66602,1220766.62500,0.18142,4.25000,,,,
2023-02-17T16:07:23-06:00,737,19100.00000,1210450.00000,0.18805,4.25000,,,,
2023-02-17T16:09:31-06:00,738,19283.33203,1210800.00000,0.18631,4.25000,,,,
2023-02-17T16:11:39-06:00,739,18850.00000,1210350.00000,0.19053,4.25000,,,,
2023-02-17T16:13:46-06:00,740,20016.66602,1229716.62500,0.18229,4.25000,,,,
2023-02-17T16:15:54-06:00,741,19516.66602,1200183.25000,0.18247,4.25000,,,,
2023-02-17T16:18:02-06:00,742,20183.33203,1189200.00000,0.17483,4.25000,,,,
2023-02-17T16:20:10-06:00,743,19966.66602,1181616.62500,0.17560,4.25000,,,,
2023-02-17T16:22:17-06:00,744,20050.00000,1210533.25000,0.17915,4.25000,,,,
2023-02-17T16:24:25-06:00,745,19716.66602,1179550.00000,0.17752,4.50000,,,,
2023-02-17T16:26:33-06:00,746,20083.33203,1179700.00000,0.17430,4.50000,,,,
2023-02-17T16:28:41-06:00,747,18950.00000,1161833.25000,0.18192,4.50000,,,,
2023-02-17T16:30:48-06:00,748,20000.00000,1129933.25000,0.16764,4.50000,,,,
2023-02-17T16:32:56-06:00,749,19150.00000,1160000.00000,0.17974,4.50000,,,,
2023-02-17T16:35:04-06:00,750,19550.00000,1150050.00000,0.17455,4.50000,,,,
2023-02-17T16:37:11-06:00,751,19200.00000,1148683.25000,0.17752,4.50000,,,,
2023-02-17T16:39:19-06:00,752,19983.33203,1140633.25000,0.16937,4.50000,,,,
2023-02-17T16:41:27-06:00,753,19216.66602,1140200.00000,0.17606,4.50000,,,,
2023-02-17T16:43:35-06:00,754,19550.00000,1129966.62500,0.17150,4.50000,,,,
2023-02-17T16:45:42-06:00,755,19233.33203,1130716.62500,0.17444,4.50000,,,,
2023-02-17T16:47:50-06:00,756,19550.00000,1130183.25000,0.17154,4.50000,,,,
2023-02-17T16:49:58-06:00,757,20000.00000,1122900.00000,0.16660,4.50000,,,,
2023-02-17T16:52:06-06:00,758,19150.00000,1129966.62500,0.17509,4.50000,,,,
2023-02-17T16:54:14-06:00,759,19983.33203,1120400.00000,0.16636,4.50000,,,,
2023-02-17T16:56:21-06:00,760,19050.00000,1100000.00000,0.17134,4.50000,,,,
2023-02-17T16:58:29-06:00,761,19550.00000,1107783.25000,0.16814,4.50000,,,,
2023-02-17T17:00:37-06:00,762,19166.66602,1100866.62500,0.17043,4.50000,,,,
2023-02-17T17:02:44-06:00,763,19000.00000,1107500.00000,0.17296,4.50000,,,,
2023-02-17T17:04:52-06:00,764,19516.66602,1101716.62500,0.16750,4.50000,,,,
2023-02-17T17:07:00-06:00,765,19166.66602,1109033.25000,0.17169,4.75000,,,,
2023-02-17T17:09:08-06:00,766,19983.33203,1099366.62500,0.16324,4.75000,,,,
2023-02-17T17:11:15-06:00,767,19366.66602,1796416.62500,0.27524,4.75000,,,,
2023-02-17T17:13:23-06:00,768,20083.33203,1100233.25000,0.16256,4.75000,,,,
2023-02-17T17:15:31-06:00,769,19500.00000,1091050.00000,0.16602,4.75000,,,,
2023-02-17T17:17:38-06:00,770,19133.33203,1091400.00000,0.16926,5.00000,,,,
2023-02-17T17:19:46-06:00,771,19900.00000,1091066.62500,0.16269,5.00000,,,,
2023-02-17T17:21:54-06:00,772,20066.66602,1090050.00000,0.16119,5.00000,,,,
2023-02-17T17:24:02-06:00,773,19850.00000,1080766.62500,0.16156,5.00000,,,,
2023-02-17T17:26:09-06:00,774,19050.00000,1120750.00000,0.17457,5.25000,,,,
2023-02-17T17:28:17-06:00,775,18983.33203,1079500.00000,0.16874,5.25000,,,,
2023-02-17T17:30:25-06:00,776,18966.66602,1079850.00000,0.16894,5.50000,,,,
2023-02-17T17:32:33-06:00,777,20033.33203,1080350.00000,0.16002,5.50000,,,,
2023-02-17T17:34:40-06:00,778,18916.66602,1070733.25000,0.16795,5.75000,,,,
2023-02-17T17:36:48-06:00,779,20083.33203,1080150.00000,0.15959,5.75000,,,,
2023-02-17T17:38:56-06:00,780,19983.33203,1069333.25000,0.15878,6.00000,,,,
2023-02-17T17:41:04-06:00,781,19166.66602,1066033.25000,0.16504,6.00000,,,,
2023-02-17T17:43:11-06:00,782,20000.00000,1060300.00000,0.15731,6.25000,,,,
2023-02-17T17:45:19-06:00,783,19933.33203,1060183.25000,0.15782,6.50000,,,,
2023-02-17T17:47:27-06:00,784,19583.33203,1089750.00000,0.16512,7.00000,,,,
2023-02-17T17:49:35-06:00,785,19750.00000,1060300.00000,0.15930,7.00000,,,,
2023-02-17T17:51:42-06:00,786,20016.66602,1049733.25000,0.15561,7.25000,,,,
2023-02-17T17:53:50-06:00,787,19183.33203,1048333.31250,0.16216,7.50000,,,,
2023-02-17T17:55:58-06:00,788,20033.33203,1090166.62500,0.16147,7.50000,,,,
2023-02-17T17:58:05-06:00,789,19233.33203,1043199.93750,0.16094,7.75000,,,,
2023-02-17T18:00:13-06:00,790,19250.00000,1039833.31250,0.16028,8.00000,,,,
2023-02-17T18:02:21-06:00,791,19983.33203,1040066.62500,0.15444,8.00000,,,,
2023-02-17T18:04:29-06:00,792,19200.00000,1039783.31250,0.16069,8.25000,,,,
2023-02-17T18:06:36-06:00,793,18766.66602,1040649.93750,0.16454,8.50000,,,,
2023-02-17T18:08:44-06:00,794,19250.00000,1029216.62500,0.15865,8.50000,,,,
2023-02-17T18:10:52-06:00,795,20083.33203,1821166.62500,0.26907,8.75000,,,,
2023-02-17T18:13:00-06:00,796,20083.33203,1030449.93750,0.15225,9.00000,,,,
2023-02-17T18:15:07-06:00,797,19666.66602,1029666.62500,0.15535,9.00000,,,,
2023-02-17T18:17:15-06:00,798,20100.00000,1029799.93750,0.15202,9.25000,,,,
2023-02-17T18:19:23-06:00,799,20116.66602,1020483.31250,0.15052,9.50000,,,,
2023-02-17T18:21:30-06:00,800,20083.33203,1060133.25000,0.15663,9.75000,,,,
2023-02-17T18:23:38-06:00,801,19266.66602,1019516.62500,0.15702,9.75000,,,,
2023-02-17T18:25:46-06:00,802,20133.33203,1014866.62500,0.14957,9.75000,,,,
2023-02-17T18:27:54-06:00,803,19650.00000,1010999.93750,0.15267,10.00000,,,,
2023-02-17T18:30:02-06:00,804,19366.66602,1011649.93750,0.15500,10.00000,,,,
2023-02-17T18:32:10-06:00,805,20183.33203,1012983.31250,0.14892,10.25000,,,,
2023-02-17T18:34:17-06:00,806,19350.00000,1009899.93750,0.15486,10.50000,,,,
2023-02-17T18:36:25-06:00,807,20133.33203,1010899.93750,0.14899,10.75000,,,,
2023-02-17T18:38:33-06:00,808,20150.00000,1009933.31250,0.14872,10.75000,,,,
2023-02-17T18:40:41-06:00,809,20150.00000,1008949.93750,0.14858,11.00000,,,,
2023-02-17T18:42:48-06:00,810,20166.66602,1000783.31250,0.14725,11.00000,,,,
2023-02-17T18:44:56-06:00,811,19366.66602,1000349.93750,0.15327,11.25000,,,,
2023-02-17T18:47:04-06:00,812,19783.33203,998583.31250,0.14978,11.25000,,,,
2023-02-17T18:49:12-06:00,813,20183.33203,1000299.93750,0.14706,11.50000,,,,
2023-02-17T18:51:19-06:00,814,20200.00000,1001016.62500,0.14704,11.75000,,,,
2023-02-17T18:53:27-06:00,815,19716.66602,1000916.62500,0.15063,12.00000,,,,
2023-02-17T18:55:35-06:00,816,20183.33203,1008449.93750,0.14826,12.25000,,,,
2023-02-17T18:57:42-06:00,817,19300.00000,998966.62500,0.15358,12.75000,,,,
2023-02-17T18:59:50-06:00,818,20216.66602,992083.31250,0.14561,13.00000,,,,
2023-02-17T19:01:58-06:00,819,19400.00000,991433.31250,0.15164,12.50000,,,,
2023-02-17T19:04:06-06:00,820,19466.66602,988649.93750,0.15070,12.75000,,,,
2023-02-17T19:06:13-06:00,821,20250.00000,989283.31250,0.14496,13.00000,,,,
2023-02-17T19:08:21-06:00,822,19483.33203,742366.62500,0.11306,13.00000,,,,
2023-02-17T19:10:29-06:00,823,20216.66602,988099.93750,0.14503,13.00000,,,,
2023-02-17T19:12:37-06:00,824,20200.00000,985216.62500,0.14472,13.25000,,,,
2023-02-17T19:14:44-06:00,825,19816.66602,989199.93750,0.14812,13.25000,,,,
2023-02-17T19:16:52-06:00,826,19433.33203,981249.93750,0.14983,13.25000,,,,
2023-02-17T19:19:00-06:00,827,19816.66602,987849.93750,0.14792,13.50000,,,,
2023-02-17T19:21:08-06:00,828,20233.33203,980883.31250,0.14385,13.75000,,,,
2023-02-17T19:23:15-06:00,829,20250.00000,961958.31250,0.14096,13.50000,,,,
2023-02-17T19:25:23-06:00,830,19466.66602,979316.62500,0.14927,13.50000,,,,
2023-02-17T19:27:31-06:00,831,20300.00000,979249.93750,0.14314,13.50000,,,,
2023-02-17T19:29:39-06:00,832,19433.33203,980766.62500,0.14975,13.50000,,,,
2023-02-17T19:31:46-06:00,833,19866.66602,979666.62500,0.14632,13.75000,,,,
2023-02-17T19:33:54-06:00,834,20283.33203,979549.93750,0.14330,13.75000,,,,
2023-02-17T19:36:02-06:00,835,19300.00000,979783.31250,0.15064,14.00000,,,,
2023-02-17T19:38:09-06:00,836,20250.00000,1018949.93750,0.14931,14.00000,,,,
2023-02-17T19:40:17-06:00,837,20283.33203,979616.62500,0.14331,14.25000,,,,
2023-02-17T19:42:25-06:00,838,20300.00000,979883.31250,0.14323,14.25000,,,,
2023-02-17T19:44:33-06:00,839,19833.33203,979699.93750,0.14657,14.25000,,,,
2023-02-17T19:46:40-06:00,840,19850.00000,971433.31250,0.14521,14.25000,,,,
2023-02-17T19:48:48-06:00,841,20316.66602,973916.62500,0.14224,14.25000,,,,
2023-02-17T19:50:56-06:00,842,19883.33203,979599.93750,0.14619,14.50000,,,,
2023-02-17T19:53:04-06:00,843,19983.33203,971316.62500,0.14423,14.50000,,,,
2023-02-17T19:55:11-06:00,844,19533.33203,971966.62500,0.14765,14.50000,,,,
2023-02-17T19:57:19-06:00,845,20333.33203,974499.93750,0.14221,14.75000,,,,
2023-02-17T19:59:27-06:00,846,19350.00000,975483.31250,0.14959,14.75000,,,,
2023-02-17T20:01:35-06:00,847,20333.33203,970333.31250,0.14160,14.75000,,,,
2023-02-17T20:03:42-06:00,848,19500.00000,970416.62500,0.14767,15.00000,,,,
2023-02-17T20:05:50-06:00,849,19516.66602,932866.62500,0.14183,15.00000,,,,
2023-02-17T20:07:58-06:00,850,20333.33203,955799.93750,0.13948,15.00000,,,,
2023-02-17T20:10:05-06:00,851,20350.00000,973099.93750,0.14189,15.00000,,,,
2023-02-17T20:12:13-06:00,852,19516.66602,972149.93750,0.14780,15.25000,,,,
2023-02-17T20:14:21-06:00,853,19900.00000,972099.93750,0.14495,15.00000,,,,
2023-02-17T20:16:29-06:00,854,20066.66602,970783.31250,0.14355,15.00000,,,,
2023-02-17T20:18:36-06:00,855,20350.00000,968966.62500,0.14129,15.00000,,,,
2023-02-17T20:20:44-06:00,856,19550.00000,966566.62500,0.14670,15.00000,,,,
2023-02-17T20:22:52-06:00,857,19916.66602,965266.62500,0.14381,15.25000,,,,
2023-02-17T20:25:00-06:00,858,20333.33203,963116.62500,0.14055,15.25000,,,,
2023-02-17T20:27:07-06:00,859,19700.00000,964816.62500,0.14532,15.25000,,,,
2023-02-17T20:29:15-06:00,860,19650.00000,965316.62500,0.14577,15.25000,,,,
2023-02-17T20:31:23-06:00,861,20383.33203,966316.62500,0.14067,15.50000,,,,
2023-02-17T20:33:31-06:00,862,19600.00000,952599.93750,0.14421,15.50000,,,,
2023-02-17T20:35:38-06:00,863,19633.33203,925849.93750,0.13993,15.50000,,,,
2023-02-17T20:37:46-06:00,864,20383.33203,967866.62500,0.14089,15.50000,,,,
2023-02-17T20:39:54-06:00,865,20416.66602,958349.93750,0.13928,15.75000,,,,
2023-02-17T20:42:02-06:00,866,20400.00000,959699.93750,0.13959,15.75000,,,,
2023-02-17T20:44:09-06:00,867,20400.00000,959216.62500,0.13952,15.75000,,,,
2023-02-17T20:46:17-06:00,868,20416.66602,953483.31250,0.13857,15.75000,,,,
2023-02-17T20:48:25-06:00,869,20300.00000,959066.62500,0.14019,16.00000,,,,
2023-02-17T20:50:32-06:00,870,20416.66602,1006366.62500,0.14626,16.00000,,,,
2023-02-17T20:52:40-06:00,871,19583.33203,960066.62500,0.14547,15.75000,,,,
2023-02-17T20:54:48-06:00,872,20000.00000,959649.93750,0.14238,15.75000,,,,
2023-02-17T20:56:56-06:00,873,20416.66602,960066.62500,0.13953,16.00000,,,,
2023-02-17T20:59:03-06:00,874,20400.00000,959099.93750,0.13950,16.00000,,,,
2023-02-17T21:01:11-06:00,875,20416.66602,959516.62500,0.13945,16.00000,,,,
2023-02-17T21:03:19-06:00,876,20383.33203,1834916.62500,0.26711,16.00000,,,,
2023-02-17T21:05:27-06:00,877,20216.66602,959916.62500,0.14089,16.00000,,,,
2023-02-17T21:07:34-06:00,878,19700.00000,962449.93750,0.14497,16.00000,,,,
2023-02-17T21:09:42-06:00,879,19600.00000,959033.31250,0.14519,16.00000,,,,
2023-02-17T21:11:50-06:00,880,19616.66602,961166.62500,0.14539,16.00000,,,,
2023-02-17T21:13:57-06:00,881,19650.00000,960249.93750,0.14500,16.00000,,,,
2023-02-17T21:16:07-06:00,882,19616.66602,961199.93750,0.14539,16.00000,,,,
2023-02-17T21:18:17-06:00,883,20383.33203,718500.00000,0.10459,16.00000,,,,
2023-02-17T21:20:25-06:00,884,20400.00000,959649.93750,0.13958,16.25000,,,,
2023-02-17T21:22:33-06:00,885,20416.66602,960083.31250,0.13953,16.25000,,,,
2023-02-17T21:24:41-06:00,886,19800.00000,999933.31250,0.14985,16.25000,,,,
2023-02-17T21:26:48-06:00,887,19983.33203,877416.62500,0.13028,16.25000,,,,
2023-02-17T21:28:56-06:00,888,20383.33203,959316.62500,0.13965,16.25000,,,,
2023-02-17T21:31:04-06:00,889,20416.66602,960333.31250,0.13957,16.25000,,,,
2023-02-17T21:33:11-06:00,890,19600.00000,959916.62500,0.14532,16.50000,,,,
2023-02-17T21:35:19-06:00,891,20000.00000,1665316.62500,0.24707,16.50000,,,,
2023-02-17T21:37:27-06:00,892,19750.00000,960083.31250,0.14424,16.50000,,,,
2023-02-17T21:39:35-06:00,893,19666.66602,960133.31250,0.14486,16.75000,,,,
2023-02-17T21:41:42-06:00,894,20383.33203,950433.31250,0.13836,16.75000,,,,
