period_high, period_low, ratio, date
1837, 747566, 2.771656, 2021-06-21T21:52:56.253Z
1802, 743814, 2.811308, 2021-06-21T21:53:11.264Z
1774, 744646, 2.858875, 2021-06-21T21:53:26.139Z
1806, 745208, 2.810339, 2021-06-21T21:53:41.140Z
1889, 744814, 2.685436, 2021-06-21T21:53:56.185Z
1806, 745824, 2.812662, 2021-06-21T21:54:11.253Z
1836, 745404, 2.765146, 2021-06-21T21:54:26.270Z
1832, 746288, 2.774469, 2021-06-21T21:54:41.158Z
1867, 745242, 2.718642, 2021-06-21T21:54:56.261Z
1804, 745928, 2.816173, 2021-06-21T21:55:11.255Z
1848, 744790, 2.744927, 2021-06-21T21:55:26.263Z
1848, 744654, 2.744426, 2021-06-21T21:55:41.160Z
1806, 748248, 2.821804, 2021-06-21T21:55:56.192Z
1814, 748354, 2.809757, 2021-06-21T21:56:11.164Z
1836, 745400, 2.765131, 2021-06-21T21:56:26.196Z
1778, 745622, 2.856182, 2021-06-21T21:56:41.208Z
1808, 746454, 2.811924, 2021-06-21T21:56:56.157Z
1806, 746794, 2.816320, 2021-06-21T21:57:11.152Z
1804, 744908, 2.812322, 2021-06-21T21:57:26.153Z
1828, 745410, 2.777269, 2021-06-21T21:57:41.172Z
1806, 747688, 2.819691, 2021-06-21T21:57:56.556Z
1796, 747018, 2.832850, 2021-06-21T21:58:11.156Z
1840, 746412, 2.762865, 2021-06-21T21:58:26.157Z
1804, 748706, 2.826661, 2021-06-21T21:58:41.158Z
1842, 744768, 2.753787, 2021-06-21T21:58:56.174Z
1804, 744932, 2.812413, 2021-06-21T21:59:11.198Z
1846, 745902, 2.752004, 2021-06-21T21:59:26.225Z
1844, 748238, 2.763616, 2021-06-21T21:59:41.209Z
1857, 747628, 2.742032, 2021-06-21T21:59:56.239Z
1820, 748192, 2.799888, 2021-06-21T22:00:11.286Z
1804, 744608, 2.811189, 2021-06-21T22:00:26.185Z
1824, 745730, 2.784554, 2021-06-21T22:00:41.164Z
1798, 747414, 2.831200, 2021-06-21T22:00:56.296Z
1802, 745608, 2.818089, 2021-06-21T22:01:11.166Z
1804, 745190, 2.813386, 2021-06-21T22:01:26.167Z
1768, 745586, 2.872198, 2021-06-21T22:01:41.168Z
1802, 747730, 2.826109, 2021-06-21T22:01:56.169Z
1794, 745120, 2.828803, 2021-06-21T22:02:11.173Z
1806, 747372, 2.818500, 2021-06-21T22:02:26.172Z
1800, 744432, 2.816770, 2021-06-21T22:02:41.171Z
1822, 746370, 2.790003, 2021-06-21T22:02:56.207Z
1836, 743874, 2.759470, 2021-06-21T22:03:11.173Z
1840, 747342, 2.766308, 2021-06-21T22:03:26.184Z
1844, 744674, 2.750453, 2021-06-21T22:03:41.175Z
1800, 746800, 2.825731, 2021-06-21T22:03:56.176Z
1861, 745822, 2.729529, 2021-06-21T22:04:11.651Z
1844, 744544, 2.749972, 2021-06-21T22:04:26.178Z
1798, 745678, 2.824624, 2021-06-21T22:04:41.178Z
1780, 744900, 2.850210, 2021-06-21T22:04:56.180Z
1869, 748638, 2.728107, 2021-06-21T22:05:11.180Z
1873, 744982, 2.708987, 2021-06-21T22:05:26.211Z
1794, 748174, 2.840397, 2021-06-21T22:05:41.182Z
1782, 744390, 2.845062, 2021-06-21T22:05:56.183Z
1798, 745386, 2.823517, 2021-06-21T22:06:11.184Z
1796, 747700, 2.835437, 2021-06-21T22:06:26.184Z
1782, 746528, 2.853233, 2021-06-21T22:06:41.186Z
1794, 745120, 2.828803, 2021-06-21T22:06:56.187Z
1790, 747696, 2.844926, 2021-06-21T22:07:11.187Z
1840, 744016, 2.753996, 2021-06-21T22:07:26.188Z
1842, 744402, 2.752434, 2021-06-21T22:07:41.189Z
1796, 747848, 2.835998, 2021-06-21T22:07:56.190Z
1826, 748746, 2.792754, 2021-06-21T22:08:11.194Z
1822, 744858, 2.784351, 2021-06-21T22:08:26.191Z
1798, 748222, 2.834260, 2021-06-21T22:08:41.192Z
1834, 747614, 2.776368, 2021-06-21T22:08:56.193Z
1806, 746810, 2.816381, 2021-06-21T22:09:11.215Z
1804, 746130, 2.816935, 2021-06-21T22:09:26.195Z
1796, 747814, 2.835869, 2021-06-21T22:09:41.197Z
1796, 747720, 2.835513, 2021-06-21T22:09:56.199Z
1834, 747242, 2.774986, 2021-06-21T22:10:11.198Z
1804, 748226, 2.824848, 2021-06-21T22:10:26.198Z
1794, 745720, 2.831081, 2021-06-21T22:10:41.320Z
1804, 747816, 2.823301, 2021-06-21T22:10:56.209Z
1850, 748574, 2.755890, 2021-06-21T22:11:11.210Z
1844, 748494, 2.764562, 2021-06-21T22:11:26.232Z
1842, 746386, 2.759769, 2021-06-21T22:11:41.204Z
1804, 748164, 2.824615, 2021-06-21T22:11:56.220Z
1822, 744228, 2.781996, 2021-06-21T22:12:11.224Z
1811, 746302, 2.806694, 2021-06-21T22:12:26.237Z
1794, 742830, 2.820109, 2021-06-21T22:12:41.257Z
1790, 742842, 2.826457, 2021-06-21T22:12:56.299Z
1822, 745112, 2.785301, 2021-06-21T22:13:11.299Z
1788, 743164, 2.830845, 2021-06-21T22:13:26.246Z
1812, 745066, 2.800499, 2021-06-21T22:13:41.251Z
1756, 740636, 2.872627, 2021-06-21T22:13:56.211Z
1788, 740922, 2.822304, 2021-06-21T22:14:11.225Z
1826, 743854, 2.774507, 2021-06-21T22:14:26.212Z
1788, 742408, 2.827965, 2021-06-21T22:14:41.217Z
1758, 740554, 2.869041, 2021-06-21T22:14:56.214Z
1764, 740642, 2.859622, 2021-06-21T22:15:11.216Z
1820, 740518, 2.771170, 2021-06-21T22:15:26.216Z
1830, 740682, 2.756637, 2021-06-21T22:15:41.218Z
1800, 740376, 2.801423, 2021-06-21T22:15:56.217Z
1824, 740898, 2.766511, 2021-06-21T22:16:11.226Z
1778, 742504, 2.844238, 2021-06-21T22:16:26.219Z
1800, 741624, 2.806145, 2021-06-21T22:16:41.220Z
1798, 741014, 2.806956, 2021-06-21T22:16:56.221Z
1828, 742128, 2.765041, 2021-06-21T22:17:11.222Z
1790, 742934, 2.826807, 2021-06-21T22:17:26.223Z
1794, 740594, 2.811620, 2021-06-21T22:17:41.224Z
1799, 739746, 2.800595, 2021-06-21T22:17:56.295Z
1790, 743436, 2.828717, 2021-06-21T22:18:11.310Z
1784, 744054, 2.840590, 2021-06-21T22:18:26.310Z
1794, 743472, 2.822546, 2021-06-21T22:18:41.231Z
1760, 742604, 2.873714, 2021-06-21T22:18:56.228Z
1792, 743912, 2.827369, 2021-06-21T22:19:11.229Z
1826, 740364, 2.761490, 2021-06-21T22:19:26.234Z
1836, 740942, 2.748593, 2021-06-21T22:19:41.238Z
1782, 742338, 2.837219, 2021-06-21T22:19:56.231Z
1782, 740590, 2.830539, 2021-06-21T22:20:11.232Z
1784, 739488, 2.823158, 2021-06-21T22:20:26.233Z
1800, 739746, 2.799040, 2021-06-21T22:20:41.234Z
1764, 739598, 2.855591, 2021-06-21T22:20:56.235Z
1794, 741074, 2.813442, 2021-06-21T22:21:11.249Z
1786, 741592, 2.828020, 2021-06-21T22:21:26.245Z
1796, 742488, 2.815672, 2021-06-21T22:21:41.262Z
1828, 740188, 2.757813, 2021-06-21T22:21:56.297Z
1826, 742422, 2.769166, 2021-06-21T22:22:11.300Z
1865, 742504, 2.711558, 2021-06-21T22:22:26.293Z
1828, 739752, 2.756188, 2021-06-21T22:22:41.325Z
1812, 742304, 2.790118, 2021-06-21T22:22:56.327Z
1824, 743710, 2.777012, 2021-06-21T22:23:11.380Z
1840, 743468, 2.751968, 2021-06-21T22:23:26.357Z
1842, 739672, 2.734944, 2021-06-21T22:23:41.371Z
1866, 739698, 2.699863, 2021-06-21T22:23:56.370Z
1800, 742474, 2.809362, 2021-06-21T22:24:11.246Z
1816, 739594, 2.773808, 2021-06-21T22:24:26.342Z
1856, 739684, 2.714358, 2021-06-21T22:24:41.354Z
1802, 740906, 2.800318, 2021-06-21T22:24:56.359Z
1784, 742440, 2.834428, 2021-06-21T22:25:11.250Z
1873, 739528, 2.689154, 2021-06-21T22:25:26.256Z
1770, 740194, 2.848205, 2021-06-21T22:25:41.252Z
1810, 741742, 2.791086, 2021-06-21T22:25:56.265Z
1804, 742656, 2.803820, 2021-06-21T22:26:11.256Z
1797, 743288, 2.817137, 2021-06-21T22:26:26.257Z
1800, 740474, 2.801794, 2021-06-21T22:26:41.257Z
1796, 739060, 2.802672, 2021-06-21T22:26:56.256Z
1850, 739698, 2.723213, 2021-06-21T22:27:11.261Z
1844, 738846, 2.728927, 2021-06-21T22:27:26.259Z
1844, 738454, 2.727479, 2021-06-21T22:27:41.259Z
1842, 741952, 2.743375, 2021-06-21T22:27:56.259Z
1860, 742278, 2.718019, 2021-06-21T22:28:11.260Z
1800, 739748, 2.799047, 2021-06-21T22:28:26.261Z
1794, 738584, 2.803990, 2021-06-21T22:28:41.290Z
1836, 738916, 2.741077, 2021-06-21T22:28:56.358Z
1832, 741686, 2.757360, 2021-06-21T22:29:11.311Z
