period_high, period_low, ratio, date
2244, 792386, 2.404988, 2021-06-19T05:59:12.731Z
2204, 793598, 2.452381, 2021-06-19T05:59:27.714Z
2296, 793478, 2.353759, 2021-06-19T05:59:42.713Z
2264, 785414, 2.362768, 2021-06-19T05:59:57.714Z
2238, 784976, 2.388885, 2021-06-19T06:00:12.715Z
2244, 795438, 2.414251, 2021-06-19T06:00:27.728Z
2265, 790734, 2.377722, 2021-06-19T06:00:42.716Z
2302, 787212, 2.329085, 2021-06-19T06:00:57.718Z
2268, 785602, 2.359166, 2021-06-19T06:01:12.719Z
2302, 785904, 2.325215, 2021-06-19T06:01:27.721Z
2228, 785270, 2.400506, 2021-06-19T06:01:42.720Z
2206, 784884, 2.423254, 2021-06-19T06:01:57.721Z
2260, 788480, 2.376190, 2021-06-19T06:02:12.807Z
2216, 791518, 2.432708, 2021-06-19T06:02:27.762Z
2218, 794526, 2.439751, 2021-06-19T06:02:42.787Z
2272, 788598, 2.363993, 2021-06-19T06:02:57.780Z
2216, 791312, 2.432075, 2021-06-19T06:03:12.733Z
2222, 786610, 2.411095, 2021-06-19T06:03:27.740Z
2255, 791756, 2.391353, 2021-06-19T06:03:42.749Z
2264, 792984, 2.385541, 2021-06-19T06:03:57.760Z
2268, 788624, 2.368241, 2021-06-19T06:04:12.766Z
2212, 794024, 2.444823, 2021-06-19T06:04:27.730Z
2240, 792150, 2.408565, 2021-06-19T06:04:42.732Z
2253, 785694, 2.375151, 2021-06-19T06:04:57.732Z
2318, 786032, 2.309541, 2021-06-19T06:05:12.735Z
2340, 785144, 2.285243, 2021-06-19T06:05:27.733Z
2342, 786198, 2.286356, 2021-06-19T06:05:42.734Z
2216, 793292, 2.438160, 2021-06-19T06:05:57.735Z
2310, 794490, 2.342477, 2021-06-19T06:06:12.736Z
2320, 789648, 2.318166, 2021-06-19T06:06:27.740Z
2254, 786346, 2.376067, 2021-06-19T06:06:42.737Z
2462, 788470, 2.181203, 2021-06-19T06:06:57.757Z
2230, 796154, 2.431594, 2021-06-19T06:07:12.748Z
2233, 795586, 2.426595, 2021-06-19T06:07:27.740Z
2318, 787126, 2.312756, 2021-06-19T06:07:42.741Z
2256, 786144, 2.373351, 2021-06-19T06:07:57.742Z
2258, 795562, 2.399656, 2021-06-19T06:08:12.743Z
2290, 794460, 2.362846, 2021-06-19T06:08:27.772Z
2344, 795568, 2.311632, 2021-06-19T06:08:42.745Z
2216, 795668, 2.445463, 2021-06-19T06:08:57.746Z
2288, 787180, 2.343241, 2021-06-19T06:09:12.746Z
2316, 785874, 2.311071, 2021-06-19T06:09:27.824Z
2232, 784754, 2.394629, 2021-06-19T06:09:42.828Z
2236, 790076, 2.406556, 2021-06-19T06:09:57.854Z
2318, 795580, 2.337595, 2021-06-19T06:10:12.757Z
2334, 792000, 2.311124, 2021-06-19T06:10:27.751Z
2258, 788474, 2.378276, 2021-06-19T06:10:42.752Z
2253, 792386, 2.395380, 2021-06-19T06:10:57.752Z
2224, 794972, 2.434535, 2021-06-19T06:11:12.753Z
2308, 787858, 2.324936, 2021-06-19T06:11:27.754Z
2212, 796000, 2.450907, 2021-06-19T06:11:42.755Z
2258, 789502, 2.381377, 2021-06-19T06:11:57.759Z
2262, 790704, 2.380785, 2021-06-19T06:12:12.757Z
2304, 795472, 2.351480, 2021-06-19T06:12:27.758Z
2222, 789552, 2.420113, 2021-06-19T06:12:42.758Z
2310, 785590, 2.316236, 2021-06-19T06:12:57.759Z
2318, 788932, 2.318062, 2021-06-19T06:13:12.760Z
2302, 793272, 2.347014, 2021-06-19T06:13:27.761Z
2245, 786730, 2.386757, 2021-06-19T06:13:42.782Z
2332, 785684, 2.294660, 2021-06-19T06:13:57.763Z
2304, 795578, 2.351794, 2021-06-19T06:14:12.774Z
2198, 796642, 2.468507, 2021-06-19T06:14:27.765Z
2218, 792740, 2.434267, 2021-06-19T06:14:42.765Z
2318, 791910, 2.326812, 2021-06-19T06:14:57.768Z
2293, 788030, 2.340656, 2021-06-19T06:15:12.768Z
2314, 788864, 2.321869, 2021-06-19T06:15:27.768Z
2318, 793804, 2.332377, 2021-06-19T06:15:42.769Z
2270, 796112, 2.388621, 2021-06-19T06:15:57.772Z
2268, 788362, 2.367454, 2021-06-19T06:16:12.771Z
2322, 797428, 2.338989, 2021-06-19T06:16:27.775Z
2228, 793656, 2.426141, 2021-06-19T06:16:42.773Z
2304, 796592, 2.354791, 2021-06-19T06:16:57.787Z
2228, 787660, 2.407812, 2021-06-19T06:17:12.775Z
2302, 789616, 2.336197, 2021-06-19T06:17:27.775Z
2228, 789896, 2.414647, 2021-06-19T06:17:42.776Z
2228, 795944, 2.433135, 2021-06-19T06:17:57.777Z
2318, 797260, 2.342532, 2021-06-19T06:18:12.778Z
2222, 789528, 2.420039, 2021-06-19T06:18:27.778Z
2310, 794080, 2.341268, 2021-06-19T06:18:42.779Z
2304, 797448, 2.357322, 2021-06-19T06:18:57.780Z
2223, 797416, 2.443118, 2021-06-19T06:19:12.781Z
2270, 791254, 2.374045, 2021-06-19T06:19:27.782Z
2304, 796912, 2.355737, 2021-06-19T06:19:42.783Z
2260, 797958, 2.404753, 2021-06-19T06:19:57.783Z
2258, 791972, 2.388828, 2021-06-19T06:20:12.786Z
2214, 798186, 2.455418, 2021-06-19T06:20:27.892Z
2216, 789724, 2.427194, 2021-06-19T06:20:42.795Z
2314, 797670, 2.347788, 2021-06-19T06:20:57.787Z
2306, 793488, 2.343581, 2021-06-19T06:21:12.790Z
2254, 787774, 2.380382, 2021-06-19T06:21:27.839Z
2182, 793458, 2.476670, 2021-06-19T06:21:42.831Z
2316, 797932, 2.346531, 2021-06-19T06:21:57.843Z
2306, 794878, 2.347687, 2021-06-19T06:22:12.840Z
2222, 789066, 2.418623, 2021-06-19T06:22:27.848Z
2308, 787422, 2.323650, 2021-06-19T06:22:42.793Z
2328, 792774, 2.319345, 2021-06-19T06:22:57.795Z
2220, 788424, 2.418832, 2021-06-19T06:23:12.813Z
2198, 794352, 2.461411, 2021-06-19T06:23:27.796Z
2316, 791066, 2.326339, 2021-06-19T06:23:42.797Z
2278, 793424, 2.372196, 2021-06-19T06:23:57.797Z
2272, 788528, 2.363784, 2021-06-19T06:24:12.799Z
2244, 787400, 2.389854, 2021-06-19T06:24:27.800Z
2318, 791038, 2.324250, 2021-06-19T06:24:42.904Z
2324, 792224, 2.321725, 2021-06-19T06:24:57.801Z
2218, 798120, 2.450787, 2021-06-19T06:25:12.802Z
2321, 797272, 2.339539, 2021-06-19T06:25:27.803Z
2330, 797910, 2.332367, 2021-06-19T06:25:42.804Z
2264, 797986, 2.400589, 2021-06-19T06:25:57.852Z
2222, 798042, 2.446136, 2021-06-19T06:26:12.815Z
2204, 798208, 2.466626, 2021-06-19T06:26:27.816Z
2304, 788392, 2.330551, 2021-06-19T06:26:42.840Z
2314, 789592, 2.324012, 2021-06-19T06:26:57.846Z
2230, 789172, 2.410270, 2021-06-19T06:27:12.919Z
2212, 788588, 2.428086, 2021-06-19T06:27:27.921Z
2310, 798754, 2.355049, 2021-06-19T06:27:42.833Z
2276, 792026, 2.370097, 2021-06-19T06:27:57.863Z
2278, 797092, 2.383162, 2021-06-19T06:28:12.908Z
2236, 796828, 2.427123, 2021-06-19T06:28:27.813Z
2262, 796086, 2.396990, 2021-06-19T06:28:42.814Z
2235, 788302, 2.402227, 2021-06-19T06:28:57.816Z
2224, 792014, 2.425476, 2021-06-19T06:29:12.818Z
2322, 793916, 2.328688, 2021-06-19T06:29:27.817Z
2191, 788226, 2.450233, 2021-06-19T06:29:42.831Z
2330, 796464, 2.328140, 2021-06-19T06:29:57.819Z
2322, 796926, 2.337517, 2021-06-19T06:30:12.835Z
2212, 791530, 2.437144, 2021-06-19T06:30:27.821Z
2252, 797152, 2.410858, 2021-06-19T06:30:42.822Z
2216, 798976, 2.455630, 2021-06-19T06:30:57.824Z
2328, 788048, 2.305519, 2021-06-19T06:31:12.823Z
2240, 792084, 2.408364, 2021-06-19T06:31:27.835Z
2222, 798910, 2.448797, 2021-06-19T06:31:42.854Z
2268, 795826, 2.389868, 2021-06-19T06:31:57.887Z
2302, 794462, 2.350535, 2021-06-19T06:32:12.896Z
2299, 789954, 2.340247, 2021-06-19T06:32:27.871Z
2234, 789092, 2.405710, 2021-06-19T06:32:42.889Z
2310, 798948, 2.355621, 2021-06-19T06:32:57.915Z
2270, 793618, 2.381138, 2021-06-19T06:33:12.967Z
2297, 799888, 2.371740, 2021-06-19T06:33:27.831Z
2332, 794228, 2.319613, 2021-06-19T06:33:42.832Z
2234, 799670, 2.437960, 2021-06-19T06:33:57.848Z
2284, 789982, 2.355700, 2021-06-19T06:34:12.834Z
2264, 797942, 2.400456, 2021-06-19T06:34:27.834Z
2226, 795734, 2.434679, 2021-06-19T06:34:42.925Z
2328, 789088, 2.308561, 2021-06-19T06:34:57.934Z
2214, 797654, 2.453781, 2021-06-19T06:35:12.934Z
2326, 798744, 2.338820, 2021-06-19T06:35:27.838Z
2221, 788802, 2.418902, 2021-06-19T06:35:42.839Z
2272, 788404, 2.363412, 2021-06-19T06:35:57.849Z
2280, 798294, 2.384663, 2021-06-19T06:36:12.846Z
2238, 799144, 2.432002, 2021-06-19T06:36:27.856Z
2256, 789352, 2.383035, 2021-06-19T06:36:42.872Z
2250, 791268, 2.395190, 2021-06-19T06:36:57.873Z
2226, 800516, 2.449310, 2021-06-19T06:37:12.848Z
2312, 796906, 2.347568, 2021-06-19T06:37:27.845Z
2218, 791190, 2.429507, 2021-06-19T06:37:42.846Z
2256, 792076, 2.391259, 2021-06-19T06:37:57.847Z
2334, 791382, 2.309320, 2021-06-19T06:38:12.876Z
2226, 793166, 2.426822, 2021-06-19T06:38:27.848Z
2324, 798226, 2.339315, 2021-06-19T06:38:42.882Z
2232, 801192, 2.444788, 2021-06-19T06:38:57.942Z
2270, 796690, 2.390355, 2021-06-19T06:39:12.914Z
2238, 789182, 2.401685, 2021-06-19T06:39:27.928Z
2238, 791812, 2.409689, 2021-06-19T06:39:42.952Z
2284, 800006, 2.385591, 2021-06-19T06:39:57.973Z
2276, 799486, 2.392421, 2021-06-19T06:40:12.855Z
2314, 792990, 2.334013, 2021-06-19T06:40:27.856Z
2328, 789702, 2.310357, 2021-06-19T06:40:42.857Z
2273, 798474, 2.392546, 2021-06-19T06:40:57.858Z
2236, 799830, 2.436267, 2021-06-19T06:41:12.870Z
2236, 789868, 2.405923, 2021-06-19T06:41:27.864Z
2222, 794420, 2.435034, 2021-06-19T06:41:42.860Z
2252, 800528, 2.421068, 2021-06-19T06:41:57.867Z
2320, 800298, 2.349431, 2021-06-19T06:42:12.861Z
2336, 792076, 2.309367, 2021-06-19T06:42:27.982Z
2326, 799138, 2.339974, 2021-06-19T06:42:42.863Z
2320, 790822, 2.321612, 2021-06-19T06:42:57.864Z
2226, 793202, 2.426932, 2021-06-19T06:43:12.865Z
2232, 798252, 2.435817, 2021-06-19T06:43:27.866Z
2228, 798014, 2.439463, 2021-06-19T06:43:42.867Z
2274, 789670, 2.365125, 2021-06-19T06:43:57.868Z
2272, 794934, 2.382987, 2021-06-19T06:44:12.908Z
2236, 799804, 2.436188, 2021-06-19T06:44:27.869Z
2316, 796560, 2.342496, 2021-06-19T06:44:42.870Z
2320, 800512, 2.350059, 2021-06-19T06:44:57.872Z
2336, 790614, 2.305104, 2021-06-19T06:45:12.873Z
2328, 790866, 2.313763, 2021-06-19T06:45:28.003Z
2266, 796596, 2.394292, 2021-06-19T06:45:42.874Z
2334, 800404, 2.335648, 2021-06-19T06:45:57.877Z
2278, 799652, 2.390816, 2021-06-19T06:46:12.875Z
2330, 791878, 2.314735, 2021-06-19T06:46:27.904Z
2224, 794434, 2.432887, 2021-06-19T06:46:42.903Z
2326, 791100, 2.316437, 2021-06-19T06:46:57.946Z
2232, 798248, 2.435805, 2021-06-19T06:47:12.967Z
2312, 790952, 2.330029, 2021-06-19T06:47:27.980Z
2242, 796508, 2.419655, 2021-06-19T06:47:42.984Z
2272, 799838, 2.397688, 2021-06-19T06:47:57.881Z
2268, 789906, 2.372091, 2021-06-19T06:48:12.883Z
2312, 794478, 2.340415, 2021-06-19T06:48:27.992Z
2238, 790782, 2.406554, 2021-06-19T06:48:42.884Z
2232, 794634, 2.424778, 2021-06-19T06:48:57.900Z
2238, 790842, 2.406737, 2021-06-19T06:49:12.886Z
2238, 793394, 2.414503, 2021-06-19T06:49:27.887Z
2320, 800644, 2.350446, 2021-06-19T06:49:42.958Z
2328, 801912, 2.346079, 2021-06-19T06:49:57.961Z
2236, 794758, 2.420817, 2021-06-19T06:50:12.997Z
2327, 794282, 2.324755, 2021-06-19T06:50:27.890Z
1834, 791996, 2.941187, 2021-06-19T06:50:42.893Z
2326, 790872, 2.315770, 2021-06-19T06:50:57.931Z
2262, 790754, 2.380936, 2021-06-19T06:51:12.959Z
2226, 800434, 2.449059, 2021-06-19T06:51:27.975Z
2334, 791670, 2.310161, 2021-06-19T06:51:42.985Z
2282, 791194, 2.361382, 2021-06-19T06:51:58.003Z
2286, 799426, 2.381776, 2021-06-19T06:52:12.909Z
2210, 793482, 2.445365, 2021-06-19T06:52:27.897Z
2264, 801850, 2.412213, 2021-06-19T06:52:42.898Z
2278, 792204, 2.368548, 2021-06-19T06:52:57.910Z
2322, 791160, 2.320604, 2021-06-19T06:53:12.900Z
2228, 798464, 2.440839, 2021-06-19T06:53:27.901Z
2240, 794926, 2.417005, 2021-06-19T06:53:43.043Z
2338, 793300, 2.310957, 2021-06-19T06:53:57.915Z
2252, 800488, 2.420948, 2021-06-19T06:54:12.904Z
2322, 791946, 2.322909, 2021-06-19T06:54:27.906Z
2254, 797842, 2.410804, 2021-06-19T06:54:42.915Z
2280, 801582, 2.394485, 2021-06-19T06:54:57.912Z
2264, 790726, 2.378748, 2021-06-19T06:55:12.939Z
2293, 801230, 2.379864, 2021-06-19T06:55:27.915Z
2238, 791186, 2.407784, 2021-06-19T06:55:42.913Z
2278, 799072, 2.389082, 2021-06-19T06:55:57.909Z
2276, 801714, 2.399088, 2021-06-19T06:56:12.913Z
2330, 791416, 2.313385, 2021-06-19T06:56:28.308Z
2321, 800456, 2.348882, 2021-06-19T06:56:42.913Z
2256, 799702, 2.414282, 2021-06-19T06:56:57.913Z
2248, 791588, 2.398290, 2021-06-19T06:57:12.914Z
2326, 800756, 2.344712, 2021-06-19T06:57:27.915Z
2320, 794746, 2.333132, 2021-06-19T06:57:42.916Z
2344, 801472, 2.328786, 2021-06-19T06:57:57.957Z
2344, 798126, 2.319064, 2021-06-19T06:58:12.930Z
2272, 796862, 2.388767, 2021-06-19T06:58:27.918Z
2252, 790866, 2.391847, 2021-06-19T06:58:42.919Z
2328, 802062, 2.346518, 2021-06-19T06:58:57.920Z
2286, 792212, 2.360283, 2021-06-19T06:59:12.921Z
2290, 801818, 2.384730, 2021-06-19T06:59:27.922Z
2326, 792380, 2.320185, 2021-06-19T06:59:42.923Z
2292, 796390, 2.366519, 2021-06-19T06:59:57.924Z
2336, 791942, 2.308976, 2021-06-19T07:00:12.926Z
2229, 798020, 2.438387, 2021-06-19T07:00:27.925Z
2326, 798048, 2.336782, 2021-06-19T07:00:42.926Z
2284, 799556, 2.384249, 2021-06-19T07:00:57.927Z
2239, 795656, 2.420305, 2021-06-19T07:01:12.928Z
2220, 798188, 2.448788, 2021-06-19T07:01:28.105Z
2334, 796576, 2.324477, 2021-06-19T07:01:42.930Z
2334, 792818, 2.313511, 2021-06-19T07:01:57.931Z
2234, 792346, 2.415631, 2021-06-19T07:02:12.931Z
2362, 799440, 2.305180, 2021-06-19T07:02:27.942Z
2238, 792704, 2.412403, 2021-06-19T07:02:42.940Z
2238, 793296, 2.414205, 2021-06-19T07:02:58.012Z
2328, 796532, 2.330339, 2021-06-19T07:03:13.040Z
2334, 800440, 2.335753, 2021-06-19T07:03:27.936Z
2240, 798004, 2.426364, 2021-06-19T07:03:42.937Z
2274, 793286, 2.375955, 2021-06-19T07:03:57.938Z
2292, 801544, 2.381835, 2021-06-19T07:04:12.939Z
2332, 791940, 2.312931, 2021-06-19T07:04:27.939Z
2322, 802968, 2.355239, 2021-06-19T07:04:42.940Z
2330, 792796, 2.317418, 2021-06-19T07:04:57.941Z
2232, 794120, 2.423209, 2021-06-19T07:05:12.942Z
2304, 797324, 2.356955, 2021-06-19T07:05:27.943Z
2234, 792460, 2.415979, 2021-06-19T07:05:43.038Z
2314, 797970, 2.348671, 2021-06-19T07:05:58.073Z
2191, 799740, 2.486024, 2021-06-19T07:06:13.072Z
2282, 802290, 2.394499, 2021-06-19T07:06:27.946Z
2266, 794306, 2.387409, 2021-06-19T07:06:42.947Z
2262, 802338, 2.415815, 2021-06-19T07:06:57.949Z
2238, 802894, 2.443414, 2021-06-19T07:07:12.950Z
2232, 798078, 2.435287, 2021-06-19T07:07:27.950Z
2324, 797966, 2.338553, 2021-06-19T07:07:42.950Z
2280, 802620, 2.397585, 2021-06-19T07:07:57.954Z
2274, 793066, 2.375296, 2021-06-19T07:08:12.954Z
2225, 795052, 2.433685, 2021-06-19T07:08:27.957Z
2326, 793192, 2.322563, 2021-06-19T07:08:42.954Z
2322, 799690, 2.345624, 2021-06-19T07:08:57.955Z
2272, 793416, 2.378437, 2021-06-19T07:09:12.956Z
2224, 793394, 2.429702, 2021-06-19T07:09:27.957Z
2320, 797656, 2.341675, 2021-06-19T07:09:42.958Z
2273, 794640, 2.381058, 2021-06-19T07:09:57.958Z
2254, 799314, 2.415252, 2021-06-19T07:10:12.959Z
2334, 803562, 2.344863, 2021-06-19T07:10:27.978Z
2237, 798924, 2.432419, 2021-06-19T07:10:42.983Z
2318, 792978, 2.329950, 2021-06-19T07:10:57.994Z
2332, 795484, 2.323282, 2021-06-19T07:11:13.024Z
2320, 800438, 2.349842, 2021-06-19T07:11:27.964Z
2324, 799008, 2.341607, 2021-06-19T07:11:42.965Z
2292, 803442, 2.387475, 2021-06-19T07:11:57.967Z
2282, 802692, 2.395699, 2021-06-19T07:12:12.967Z
2272, 791918, 2.373946, 2021-06-19T07:12:27.967Z
2318, 795942, 2.338659, 2021-06-19T07:12:42.968Z
2328, 792396, 2.318239, 2021-06-19T07:12:57.969Z
2322, 801542, 2.351056, 2021-06-19T07:13:12.971Z
2228, 795698, 2.432383, 2021-06-19T07:13:27.971Z
2316, 793674, 2.334009, 2021-06-19T07:13:43.030Z
2226, 794110, 2.429710, 2021-06-19T07:13:58.053Z
2328, 795320, 2.326794, 2021-06-19T07:14:13.068Z
2230, 803002, 2.452509, 2021-06-19T07:14:28.092Z
2332, 793794, 2.318346, 2021-06-19T07:14:43.123Z
2284, 794184, 2.368231, 2021-06-19T07:14:57.976Z
2299, 803016, 2.378944, 2021-06-19T07:15:12.977Z
2326, 797956, 2.336513, 2021-06-19T07:15:27.978Z
2330, 793608, 2.319792, 2021-06-19T07:15:42.978Z
2284, 804470, 2.398903, 2021-06-19T07:15:58.004Z
2274, 801292, 2.399934, 2021-06-19T07:16:12.990Z
2252, 793964, 2.401217, 2021-06-19T07:16:27.981Z
2246, 794610, 2.409590, 2021-06-19T07:16:42.982Z
2546, 792550, 2.120153, 2021-06-19T07:16:57.983Z
2264, 793264, 2.386384, 2021-06-19T07:17:12.984Z
2232, 795372, 2.427029, 2021-06-19T07:17:27.985Z
2246, 793744, 2.406964, 2021-06-19T07:17:42.985Z
2280, 794496, 2.373317, 2021-06-19T07:17:57.987Z
2334, 800700, 2.336511, 2021-06-19T07:18:12.987Z
2322, 803202, 2.355925, 2021-06-19T07:18:28.046Z
2332, 794646, 2.320834, 2021-06-19T07:18:43.082Z
2260, 800430, 2.412203, 2021-06-19T07:18:58.095Z
2210, 804090, 2.478057, 2021-06-19T07:19:13.095Z
2330, 801456, 2.342732, 2021-06-19T07:19:28.099Z
2328, 798162, 2.335108, 2021-06-19T07:19:42.993Z
2282, 799428, 2.385957, 2021-06-19T07:19:57.993Z
2284, 797012, 2.376663, 2021-06-19T07:20:12.997Z
2334, 794908, 2.319610, 2021-06-19T07:20:27.997Z
2354, 793462, 2.295718, 2021-06-19T07:20:43.024Z
2238, 800226, 2.435294, 2021-06-19T07:20:57.997Z
2268, 797144, 2.393826, 2021-06-19T07:21:12.999Z
2338, 799776, 2.329822, 2021-06-19T07:21:28.000Z
2285, 800974, 2.387433, 2021-06-19T07:21:43.000Z
2332, 793560, 2.317662, 2021-06-19T07:21:58.004Z
2234, 802904, 2.447819, 2021-06-19T07:22:13.020Z
2330, 793408, 2.319207, 2021-06-19T07:22:28.125Z
2234, 800572, 2.440710, 2021-06-19T07:22:43.107Z
2324, 804106, 2.356547, 2021-06-19T07:22:58.117Z
2321, 793470, 2.328382, 2021-06-19T07:23:13.005Z
2212, 804230, 2.476248, 2021-06-19T07:23:28.024Z
2330, 793258, 2.318769, 2021-06-19T07:23:43.065Z
2290, 795826, 2.366909, 2021-06-19T07:23:58.072Z
2280, 795216, 2.375468, 2021-06-19T07:24:13.112Z
2334, 802766, 2.342540, 2021-06-19T07:24:28.133Z
2332, 798764, 2.332861, 2021-06-19T07:24:43.055Z
2240, 804278, 2.445441, 2021-06-19T07:24:58.059Z
2342, 795426, 2.313193, 2021-06-19T07:25:13.080Z
2258, 803776, 2.424432, 2021-06-19T07:25:28.023Z
2250, 793552, 2.402104, 2021-06-19T07:25:43.014Z
2330, 798278, 2.333443, 2021-06-19T07:25:58.015Z
2330, 796998, 2.329701, 2021-06-19T07:26:13.015Z
2240, 802330, 2.439517, 2021-06-19T07:26:28.016Z
2234, 805082, 2.454459, 2021-06-19T07:26:43.017Z
2330, 804420, 2.351397, 2021-06-19T07:26:58.018Z
2238, 803568, 2.445465, 2021-06-19T07:27:13.021Z
2254, 795970, 2.405148, 2021-06-19T07:27:28.020Z
2187, 794814, 2.475230, 2021-06-19T07:27:43.020Z
2290, 799320, 2.377301, 2021-06-19T07:27:58.022Z
2282, 795990, 2.375696, 2021-06-19T07:28:13.022Z
2236, 800604, 2.438624, 2021-06-19T07:28:28.027Z
2237, 799498, 2.434167, 2021-06-19T07:28:43.029Z
2324, 794348, 2.327950, 2021-06-19T07:28:58.029Z
2326, 794276, 2.325737, 2021-06-19T07:29:13.026Z
2256, 801598, 2.420006, 2021-06-19T07:29:28.146Z
2242, 805384, 2.446619, 2021-06-19T07:29:43.027Z
2332, 805338, 2.352061, 2021-06-19T07:29:58.028Z
2258, 805272, 2.428944, 2021-06-19T07:30:13.029Z
2222, 805274, 2.468303, 2021-06-19T07:30:28.030Z
2330, 797822, 2.332110, 2021-06-19T07:30:43.031Z
2338, 796382, 2.319935, 2021-06-19T07:30:58.032Z
2336, 794602, 2.316732, 2021-06-19T07:31:13.036Z
2248, 804150, 2.436350, 2021-06-19T07:31:28.035Z
2206, 802022, 2.476166, 2021-06-19T07:31:43.034Z
2290, 799048, 2.376492, 2021-06-19T07:31:58.035Z
2284, 806588, 2.405219, 2021-06-19T07:32:13.036Z
2334, 798710, 2.330704, 2021-06-19T07:32:28.163Z
2254, 803522, 2.427967, 2021-06-19T07:32:43.160Z
2258, 799816, 2.412488, 2021-06-19T07:32:58.164Z
2274, 794758, 2.380364, 2021-06-19T07:33:13.040Z
2246, 802090, 2.432273, 2021-06-19T07:33:28.158Z
2320, 802680, 2.356424, 2021-06-19T07:33:43.161Z
2286, 805286, 2.399235, 2021-06-19T07:33:58.043Z
2278, 805744, 2.409030, 2021-06-19T07:34:13.043Z
2330, 804072, 2.350379, 2021-06-19T07:34:28.049Z
2236, 802318, 2.443845, 2021-06-19T07:34:43.146Z
2326, 802832, 2.350790, 2021-06-19T07:34:58.160Z
2322, 798148, 2.341101, 2021-06-19T07:35:13.172Z
2336, 805850, 2.349526, 2021-06-19T07:35:28.174Z
2332, 799710, 2.335624, 2021-06-19T07:35:43.048Z
2286, 795094, 2.368870, 2021-06-19T07:35:58.049Z
2292, 805292, 2.392972, 2021-06-19T07:36:13.050Z
2248, 799498, 2.422256, 2021-06-19T07:36:28.051Z
2262, 795708, 2.395852, 2021-06-19T07:36:43.139Z
2330, 795290, 2.324708, 2021-06-19T07:36:58.149Z
2334, 805330, 2.350022, 2021-06-19T07:37:13.156Z
2332, 805502, 2.352540, 2021-06-19T07:37:28.089Z
2330, 803088, 2.347503, 2021-06-19T07:37:43.101Z
2330, 803962, 2.350058, 2021-06-19T07:37:58.108Z
2262, 805292, 2.424710, 2021-06-19T07:38:13.137Z
2321, 799830, 2.347045, 2021-06-19T07:38:28.162Z
2360, 802682, 2.316490, 2021-06-19T07:38:43.059Z
2334, 797316, 2.326637, 2021-06-19T07:38:58.086Z
2332, 804098, 2.348439, 2021-06-19T07:39:13.076Z
2236, 801650, 2.441810, 2021-06-19T07:39:28.061Z
2246, 805112, 2.441437, 2021-06-19T07:39:43.063Z
2282, 803210, 2.397245, 2021-06-19T07:39:58.077Z
2286, 797482, 2.375984, 2021-06-19T07:40:13.101Z
2330, 798956, 2.335425, 2021-06-19T07:40:28.097Z
2330, 799440, 2.336839, 2021-06-19T07:40:43.116Z
2320, 804062, 2.360481, 2021-06-19T07:40:58.154Z
2334, 800140, 2.334877, 2021-06-19T07:41:13.166Z
2234, 797792, 2.432234, 2021-06-19T07:41:28.190Z
2336, 795926, 2.320592, 2021-06-19T07:41:43.173Z
2258, 802874, 2.421711, 2021-06-19T07:41:58.157Z
2328, 798956, 2.337431, 2021-06-19T07:42:13.162Z
2336, 795950, 2.320662, 2021-06-19T07:42:28.157Z
2326, 795802, 2.330205, 2021-06-19T07:42:43.178Z
2314, 806506, 2.373795, 2021-06-19T07:42:58.074Z
2264, 806076, 2.424926, 2021-06-19T07:43:13.075Z
2322, 804544, 2.359861, 2021-06-19T07:43:28.192Z
2334, 795542, 2.321460, 2021-06-19T07:43:43.076Z
2286, 795212, 2.369221, 2021-06-19T07:43:58.079Z
2294, 805522, 2.391569, 2021-06-19T07:44:13.078Z
2311, 795968, 2.345819, 2021-06-19T07:44:28.079Z
2242, 798816, 2.426666, 2021-06-19T07:44:43.080Z
2362, 796758, 2.297447, 2021-06-19T07:44:58.081Z
2252, 795882, 2.407017, 2021-06-19T07:45:13.082Z
2322, 795770, 2.334126, 2021-06-19T07:45:28.143Z
2338, 803500, 2.340671, 2021-06-19T07:45:43.179Z
2282, 805352, 2.403638, 2021-06-19T07:45:58.084Z
2330, 795878, 2.326427, 2021-06-19T07:46:13.085Z
2334, 795446, 2.321180, 2021-06-19T07:46:28.086Z
2258, 797672, 2.406021, 2021-06-19T07:46:43.089Z
2244, 804262, 2.441033, 2021-06-19T07:46:58.088Z
2332, 802986, 2.345192, 2021-06-19T07:47:13.089Z
2326, 806802, 2.362415, 2021-06-19T07:47:28.090Z
2336, 803770, 2.343462, 2021-06-19T07:47:43.090Z
2284, 806250, 2.404211, 2021-06-19T07:47:58.186Z
2348, 807254, 2.341591, 2021-06-19T07:48:13.190Z
2344, 799200, 2.322185, 2021-06-19T07:48:28.132Z
2242, 804210, 2.443052, 2021-06-19T07:48:43.094Z
2334, 796756, 2.325002, 2021-06-19T07:48:58.095Z
2250, 800378, 2.422766, 2021-06-19T07:49:13.099Z
2336, 795910, 2.320545, 2021-06-19T07:49:28.096Z
2330, 805328, 2.354051, 2021-06-19T07:49:43.097Z
2246, 804998, 2.441091, 2021-06-19T07:49:58.098Z
2278, 798084, 2.386128, 2021-06-19T07:50:13.099Z
2328, 806496, 2.359490, 2021-06-19T07:50:28.218Z
2242, 801380, 2.434455, 2021-06-19T07:50:43.101Z
2338, 798394, 2.325796, 2021-06-19T07:50:58.102Z
2340, 802916, 2.336970, 2021-06-19T07:51:13.102Z
2278, 805010, 2.406836, 2021-06-19T07:51:28.103Z
2292, 796268, 2.366157, 2021-06-19T07:51:43.131Z
