created_at,entry_id,period_low,period_high,ratio,temperature
2022-02-22T00:20:48-06:00,2192,2168,712784,2.23922,0
2022-02-22T00:21:04-06:00,2193,2196,742006,2.30130,0
2022-02-22T00:21:20-06:00,2194,2128,740078,2.36867,0
2022-02-22T00:21:36-06:00,2195,2198,754738,2.33866,0
2022-02-22T00:21:52-06:00,2196,2042,708012,2.36148,0
2022-02-22T00:22:08-06:00,2197,2188,763158,2.37556,0
2022-02-22T00:22:25-06:00,2198,2078,764918,2.50708,0
2022-02-22T00:22:41-06:00,2199,2082,758132,2.48006,0
2022-02-22T00:22:57-06:00,2200,2082,746062,2.44058,0
2022-02-22T00:23:13-06:00,2201,2054,752790,2.49616,0
2022-02-22T00:23:29-06:00,2202,2086,711340,2.32253,0
2022-02-22T00:23:45-06:00,2203,2056,764832,2.53362,0
2022-02-22T00:24:01-06:00,2204,2048,765156,2.54460,0
2022-02-22T00:24:18-06:00,2205,2084,765074,2.50037,0
2022-02-22T00:24:34-06:00,2206,2084,721260,2.35718,0
2022-02-22T00:24:50-06:00,2207,2170,711680,2.23370,0
2022-02-22T00:25:06-06:00,2208,2122,753140,2.41729,0
2022-02-22T00:25:22-06:00,2209,2204,716794,2.21504,0
2022-02-22T00:25:39-06:00,2210,2056,708324,2.34643,0
2022-02-22T00:25:55-06:00,2211,2070,761710,2.50621,0
2022-02-22T00:26:11-06:00,2212,2084,732124,2.39269,0
2022-02-22T00:26:27-06:00,2213,2130,708864,2.26664,0
2022-02-22T00:26:43-06:00,2214,2082,720056,2.35551,0
2022-02-22T00:26:59-06:00,2215,2056,707478,2.34363,0
2022-02-22T00:27:15-06:00,2216,2074,733132,2.40753,0
2022-02-22T00:27:32-06:00,2217,2134,707604,2.25837,0
2022-02-22T00:27:48-06:00,2218,2174,714864,2.23956,0
2022-02-22T00:28:04-06:00,2219,2082,746452,2.44186,0
2022-02-22T00:28:20-06:00,2220,2074,734746,2.41283,0
2022-02-22T00:28:36-06:00,2221,2082,752192,2.46063,0
2022-02-22T00:28:52-06:00,2222,2088,759650,2.47789,0
2022-02-22T00:29:09-06:00,2223,2050,734978,2.44185,0
2022-02-22T00:29:25-06:00,2224,2124,743734,2.38486,0
2022-02-22T00:29:41-06:00,2225,2052,718712,2.38548,0
2022-02-22T00:29:57-06:00,2226,2078,767546,2.51569,0
2022-02-22T00:30:13-06:00,2227,2080,759456,2.48678,0
2022-02-22T00:30:29-06:00,2228,2084,735886,2.40498,0
2022-02-22T00:30:46-06:00,2229,2084,761840,2.48980,0
2022-02-22T00:31:02-06:00,2230,2086,760132,2.48184,0
2022-02-22T00:31:18-06:00,2231,2078,743156,2.43575,0
2022-02-22T00:31:34-06:00,2232,2128,733094,2.34632,0
2022-02-22T00:31:50-06:00,2233,2126,707736,2.26729,0
2022-02-22T00:32:06-06:00,2234,2124,753584,2.41644,0
2022-02-22T00:32:27-06:00,2235,2082,742912,2.43028,0
2022-02-22T00:32:43-06:00,2236,2082,749404,2.45151,0
2022-02-22T00:32:59-06:00,2237,2084,713894,2.33311,0
2022-02-22T00:33:15-06:00,2238,2056,714526,2.36698,0
2022-02-22T00:33:31-06:00,2239,2098,711660,2.31029,0
2022-02-22T00:33:47-06:00,2240,2192,761354,2.36562,0
2022-02-22T00:34:04-06:00,2241,2088,767898,2.50479,0
2022-02-22T00:34:20-06:00,2242,2068,711666,2.34382,0
2022-02-22T00:34:36-06:00,2243,2126,719974,2.30649,0
2022-02-22T00:34:52-06:00,2244,2088,714998,2.33224,0
2022-02-22T00:35:08-06:00,2245,2096,757766,2.46231,0
2022-02-22T00:35:24-06:00,2246,2176,708982,2.21909,0
2022-02-22T00:35:41-06:00,2247,2186,765358,2.38459,0
2022-02-22T00:35:57-06:00,2248,2192,718820,2.23346,0
2022-02-22T00:36:13-06:00,2249,2086,718788,2.34685,0
2022-02-22T00:36:29-06:00,2250,2084,711904,2.32660,0
2022-02-22T00:36:45-06:00,2251,2072,720474,2.36825,0
2022-02-22T00:37:01-06:00,2252,2070,759836,2.50005,0
2022-02-22T00:37:18-06:00,2253,2202,744070,2.30142,0
2022-02-22T00:37:34-06:00,2254,2176,761088,2.38218,0
2022-02-22T00:37:50-06:00,2255,2084,712532,2.32866,0
2022-02-22T00:38:06-06:00,2256,2124,752066,2.41157,0
2022-02-22T00:38:22-06:00,2257,2086,756962,2.47149,0
2022-02-22T00:38:38-06:00,2258,2056,768322,2.54518,0
2022-02-22T00:38:54-06:00,2259,2178,760316,2.37758,0
2022-02-22T00:39:11-06:00,2260,2194,731940,2.27215,0
2022-02-22T00:39:27-06:00,2261,2054,765790,2.53927,0
2022-02-22T00:39:43-06:00,2262,2092,710144,2.31198,0
2022-02-22T00:39:59-06:00,2263,2194,753620,2.33946,0
2022-02-22T00:40:15-06:00,2264,2086,736392,2.40433,0
2022-02-22T00:40:32-06:00,2265,2176,728236,2.27936,0
2022-02-22T00:40:48-06:00,2266,2082,720334,2.35642,0
2022-02-22T00:41:04-06:00,2267,2090,746020,2.43110,0
2022-02-22T00:41:20-06:00,2268,2182,740544,2.31151,0
2022-02-22T00:41:36-06:00,2269,2192,734916,2.28347,0
2022-02-22T00:41:52-06:00,2270,2084,711202,2.32431,0
2022-02-22T00:42:09-06:00,2271,2084,712634,2.32899,0
2022-02-22T00:42:25-06:00,2272,2110,748750,2.41687,0
2022-02-22T00:42:41-06:00,2273,2076,751122,2.46423,0
2022-02-22T00:42:57-06:00,2274,2200,762602,2.36088,0
2022-02-22T00:43:13-06:00,2275,2110,744450,2.40299,0
2022-02-22T00:43:29-06:00,2276,2184,750894,2.34167,0
2022-02-22T00:43:46-06:00,2277,2180,769474,2.40401,0
2022-02-22T00:44:02-06:00,2278,2084,756840,2.47346,0
2022-02-22T00:44:18-06:00,2279,2132,769562,2.45842,0
2022-02-22T00:44:34-06:00,2280,2092,719828,2.34351,0
2022-02-22T00:44:50-06:00,2281,2076,713222,2.33989,0
2022-02-22T00:45:06-06:00,2282,2210,765740,2.35987,0
2022-02-22T00:45:22-06:00,2283,2180,767424,2.39761,0
2022-02-22T00:45:39-06:00,2284,2090,763662,2.48859,0
2022-02-22T00:45:55-06:00,2285,2200,771720,2.38911,0
2022-02-22T00:46:11-06:00,2286,2132,711870,2.27411,0
2022-02-22T00:46:27-06:00,2287,2098,710956,2.30800,0
2022-02-22T00:46:43-06:00,2288,2188,771728,2.40224,0
2022-02-22T00:46:59-06:00,2289,2084,771490,2.52134,0
2022-02-22T00:47:16-06:00,2290,2132,739324,2.36182,0
2022-02-22T00:47:32-06:00,2291,2086,756754,2.47081,0
2022-02-22T00:47:48-06:00,2292,2082,752550,2.46180,0
2022-02-22T00:48:04-06:00,2293,2190,773038,2.40412,0
2022-02-22T00:48:20-06:00,2294,2094,771912,2.51067,0
2022-02-22T00:48:36-06:00,2295,2136,721772,2.30143,0
2022-02-22T00:48:53-06:00,2296,2140,750868,2.38973,0
2022-02-22T00:49:09-06:00,2297,2142,746024,2.37210,0
2022-02-22T00:49:25-06:00,2298,2140,772612,2.45893,0
2022-02-22T00:49:41-06:00,2299,2138,725182,2.31014,0
2022-02-22T00:49:57-06:00,2300,2140,725258,2.30822,0
2022-02-22T00:50:14-06:00,2301,2138,772508,2.46090,0
2022-02-22T00:50:30-06:00,2302,2166,715960,2.25128,0
2022-02-22T00:50:46-06:00,2303,2140,763116,2.42871,0
2022-02-22T00:51:02-06:00,2304,2190,761028,2.36677,0
2022-02-22T00:51:18-06:00,2305,2140,767086,2.44135,0
2022-02-22T00:51:35-06:00,2306,2158,735222,2.32042,0
2022-02-22T00:51:51-06:00,2307,2162,712530,2.24464,0
2022-02-22T00:52:07-06:00,2308,2142,774156,2.46155,0
2022-02-22T00:52:23-06:00,2309,2142,766404,2.43690,0
2022-02-22T00:52:39-06:00,2310,2142,727632,2.31362,0
2022-02-22T00:52:55-06:00,2311,2142,713102,2.26742,0
2022-02-22T00:53:11-06:00,2312,2144,718794,2.28338,0
2022-02-22T00:53:28-06:00,2313,2142,759176,2.41391,0
2022-02-22T00:53:44-06:00,2314,2144,773454,2.45702,0
2022-02-22T00:54:00-06:00,2315,2144,713896,2.26782,0
2022-02-22T00:54:16-06:00,2316,2142,725538,2.30696,0
2022-02-22T00:54:32-06:00,2317,2140,718506,2.28673,0
2022-02-22T00:54:48-06:00,2318,2142,726782,2.31091,0
2022-02-22T00:55:05-06:00,2319,2140,775286,2.46744,0
2022-02-22T00:55:21-06:00,2320,2190,774610,2.40901,0
2022-02-22T00:55:37-06:00,2321,2096,766994,2.49230,0
2022-02-22T00:55:53-06:00,2322,2084,757426,2.47538,0
2022-02-22T00:56:09-06:00,2323,2140,750756,2.38937,0
2022-02-22T00:56:26-06:00,2324,2088,764394,2.49336,0
2022-02-22T00:56:42-06:00,2325,2100,774676,2.51246,0
2022-02-22T00:56:58-06:00,2326,2100,752788,2.44148,0
2022-02-22T00:57:14-06:00,2327,2202,774594,2.39583,0
2022-02-22T00:57:30-06:00,2328,2140,772798,2.45952,0
2022-02-22T00:57:46-06:00,2329,2094,775024,2.52079,0
2022-02-22T00:58:03-06:00,2330,2084,763274,2.49449,0
2022-02-22T00:58:19-06:00,2331,2094,731674,2.37980,0
2022-02-22T00:58:35-06:00,2332,2102,723156,2.34314,0
2022-02-22T00:58:51-06:00,2333,2192,738996,2.29615,0
2022-02-22T00:59:07-06:00,2334,2196,770016,2.38818,0
2022-02-22T00:59:23-06:00,2335,2100,753532,2.44389,0
2022-02-22T00:59:40-06:00,2336,2196,715896,2.22032,0
2022-02-22T00:59:56-06:00,2337,2098,715346,2.32225,0
2022-02-22T01:00:12-06:00,2338,2040,777784,2.59674,0
2022-02-22T01:00:28-06:00,2339,2192,760922,2.36428,0
2022-02-22T01:00:44-06:00,2340,2192,745028,2.31489,0
2022-02-22T01:01:01-06:00,2341,2094,716652,2.33094,0
2022-02-22T01:01:17-06:00,2342,2194,754528,2.34227,0
2022-02-22T01:01:33-06:00,2343,2194,768086,2.38436,0
2022-02-22T01:01:49-06:00,2344,2194,769164,2.38771,0
2022-02-22T01:02:05-06:00,2345,2100,719732,2.33427,0
2022-02-22T01:02:21-06:00,2346,2100,721402,2.33968,0
2022-02-22T01:02:37-06:00,2347,2102,719656,2.33180,0
2022-02-22T01:02:54-06:00,2348,2566,733894,1.94794,0
2022-02-22T01:03:10-06:00,2349,2194,778754,2.41748,0
2022-02-22T01:03:26-06:00,2350,2198,778286,2.41163,0
2022-02-22T01:03:42-06:00,2351,2200,720284,2.22987,0
2022-02-22T01:03:58-06:00,2352,2206,776904,2.39862,0
2022-02-22T01:04:14-06:00,2353,2106,719336,2.32634,0
2022-02-22T01:04:31-06:00,2354,2194,756730,2.34911,0
2022-02-22T01:04:47-06:00,2355,2104,758304,2.45469,0
2022-02-22T01:05:03-06:00,2356,2102,760286,2.46345,0
2022-02-22T01:05:19-06:00,2357,2104,776980,2.51514,0
2022-02-22T01:05:35-06:00,2358,2108,770260,2.48866,0
2022-02-22T01:05:52-06:00,2359,2210,717982,2.21269,0
2022-02-22T01:06:08-06:00,2360,2106,719642,2.32733,0
2022-02-22T01:06:24-06:00,2361,2102,718938,2.32947,0
2022-02-22T01:06:40-06:00,2362,2198,775652,2.40347,0
2022-02-22T01:06:56-06:00,2363,2106,769752,2.48938,0
2022-02-22T01:07:12-06:00,2364,2206,734658,2.26819,0
2022-02-22T01:07:29-06:00,2365,2072,725906,2.38611,0
2022-02-22T01:07:45-06:00,2366,2112,773068,2.49300,0
2022-02-22T01:08:01-06:00,2367,2202,772224,2.38850,0
2022-02-22T01:08:17-06:00,2368,2150,731292,2.31660,0
2022-02-22T01:08:33-06:00,2369,2014,778434,2.63246,0
2022-02-22T01:08:49-06:00,2370,2112,776242,2.50324,0
2022-02-22T01:09:05-06:00,2371,2102,749062,2.42708,0
2022-02-22T01:09:22-06:00,2372,2104,756192,2.44785,0
2022-02-22T01:09:38-06:00,2373,2200,719222,2.22658,0
2022-02-22T01:09:54-06:00,2374,2196,744590,2.30932,0
2022-02-22T01:10:10-06:00,2375,2198,747544,2.31637,0
2022-02-22T01:10:26-06:00,2376,2202,736484,2.27795,0
2022-02-22T01:10:42-06:00,2377,2118,726898,2.33747,0
2022-02-22T01:10:59-06:00,2378,2108,731380,2.36304,0
2022-02-22T01:11:15-06:00,2379,2204,758226,2.34307,0
2022-02-22T01:11:31-06:00,2380,2152,761904,2.41133,0
2022-02-22T01:11:47-06:00,2381,2112,747560,2.41074,0
2022-02-22T01:12:03-06:00,2382,2200,772926,2.39284,0
2022-02-22T01:12:19-06:00,2383,2198,738770,2.28918,0
2022-02-22T01:12:36-06:00,2384,2204,742960,2.29590,0
2022-02-22T01:12:52-06:00,2385,2204,780978,2.41338,0
2022-02-22T01:13:08-06:00,2386,2114,719606,2.31840,0
2022-02-22T01:13:24-06:00,2387,2118,743394,2.39052,0
2022-02-22T01:13:40-06:00,2388,2112,725126,2.33840,0
2022-02-22T01:13:56-06:00,2389,2204,721338,2.22908,0
2022-02-22T01:14:13-06:00,2390,2120,735346,2.36241,0
2022-02-22T01:14:29-06:00,2391,2174,761598,2.38597,0
2022-02-22T01:14:45-06:00,2392,2112,761044,2.45423,0
2022-02-22T01:15:01-06:00,2393,2104,778928,2.52145,0
2022-02-22T01:15:17-06:00,2394,2206,720902,2.22572,0
2022-02-22T01:15:33-06:00,2395,2112,738594,2.38183,0
2022-02-22T01:15:50-06:00,2396,2114,767268,2.47196,0
2022-02-22T01:16:06-06:00,2397,2206,733850,2.26569,0
2022-02-22T01:16:22-06:00,2398,2206,778926,2.40486,0
2022-02-22T01:16:38-06:00,2399,2208,770312,2.37611,0
2022-02-22T01:16:54-06:00,2400,2114,721652,2.32499,0
2022-02-22T01:17:10-06:00,2401,2206,722076,2.22934,0
2022-02-22T01:17:27-06:00,2402,2120,775848,2.49253,0
2022-02-22T01:17:43-06:00,2403,2114,741604,2.38927,0
2022-02-22T01:17:59-06:00,2404,2116,742444,2.38972,0
2022-02-22T01:18:15-06:00,2405,2120,725830,2.33184,0
2022-02-22T01:18:31-06:00,2406,2118,741848,2.38555,0
2022-02-22T01:18:47-06:00,2407,2208,726530,2.24106,0
2022-02-22T01:19:04-06:00,2408,2208,783254,2.41603,0
2022-02-22T01:19:20-06:00,2409,2116,749318,2.41185,0
2022-02-22T01:19:36-06:00,2410,2114,759980,2.44848,0
2022-02-22T01:19:52-06:00,2411,2208,777354,2.39783,0
2022-02-22T01:20:08-06:00,2412,2120,723604,2.32468,0
2022-02-22T01:20:24-06:00,2413,2206,749160,2.31296,0
2022-02-22T01:20:41-06:00,2414,2210,742904,2.28949,0
2022-02-22T01:20:57-06:00,2415,2212,756708,2.32993,0
2022-02-22T01:21:13-06:00,2416,2120,763364,2.45242,0
2022-02-22T01:21:29-06:00,2417,2120,749024,2.40635,0
2022-02-22T01:21:45-06:00,2418,2206,744462,2.29845,0
2022-02-22T01:22:01-06:00,2419,2210,754970,2.32668,0
2022-02-22T01:22:18-06:00,2420,2208,724708,2.23544,0
2022-02-22T01:22:34-06:00,2421,2130,741198,2.37003,0
2022-02-22T01:22:50-06:00,2422,2152,784916,2.48416,0
2022-02-22T01:23:06-06:00,2423,2124,722444,2.31659,0
2022-02-22T01:23:26-06:00,2424,2124,786334,2.52146,0
2022-02-22T01:23:42-06:00,2425,2212,758890,2.33664,0
2022-02-22T01:23:58-06:00,2426,2124,761208,2.44089,0
2022-02-22T01:24:14-06:00,2427,2212,780304,2.40258,0
2022-02-22T01:24:30-06:00,2428,2160,754746,2.37983,0
2022-02-22T01:24:47-06:00,2429,2210,762674,2.35042,0
2022-02-22T01:25:03-06:00,2430,2124,725184,2.32537,0
2022-02-22T01:25:19-06:00,2431,2164,735326,2.31431,0
2022-02-22T01:25:35-06:00,2432,2118,769766,2.47532,0
2022-02-22T01:25:51-06:00,2433,1902,735970,2.63541,0
2022-02-22T01:26:07-06:00,2434,2124,786908,2.52330,0
2022-02-22T01:26:24-06:00,2435,2214,762244,2.34485,0
2022-02-22T01:26:40-06:00,2436,2214,783526,2.41032,0
2022-02-22T01:26:56-06:00,2437,2218,737312,2.26406,0
2022-02-22T01:27:12-06:00,2438,2126,732450,2.34646,0
2022-02-22T01:27:28-06:00,2439,2130,786876,2.51609,0
2022-02-22T01:27:44-06:00,2440,2130,735842,2.35290,0
2022-02-22T01:28:01-06:00,2441,2216,786230,2.41646,0
2022-02-22T01:28:17-06:00,2442,2122,743194,2.38537,0
2022-02-22T01:28:33-06:00,2443,2136,747538,2.38359,0
2022-02-22T01:28:49-06:00,2444,2212,732140,2.25428,0
2022-02-22T01:29:05-06:00,2445,2218,762558,2.34159,0
2022-02-22T01:29:21-06:00,2446,2124,780434,2.50254,0
2022-02-22T01:29:38-06:00,2447,2160,763896,2.40868,0
2022-02-22T01:29:54-06:00,2448,2066,787476,2.59601,0
2022-02-22T01:30:10-06:00,2449,2210,789366,2.43268,0
2022-02-22T01:30:26-06:00,2450,2128,729656,2.33531,0
2022-02-22T01:30:42-06:00,2451,2140,727096,2.31407,0
2022-02-22T01:30:58-06:00,2452,2218,788136,2.42013,0
2022-02-22T01:31:14-06:00,2453,2214,788718,2.42629,0
2022-02-22T01:31:31-06:00,2454,2218,785850,2.41311,0
2022-02-22T01:31:47-06:00,2455,2152,788382,2.49513,0
2022-02-22T01:32:03-06:00,2456,2150,788992,2.49938,0
2022-02-22T01:32:19-06:00,2457,2162,735056,2.31560,0
2022-02-22T01:32:35-06:00,2458,2150,778086,2.46484,0
2022-02-22T01:32:52-06:00,2459,2220,776116,2.38107,0
2022-02-22T01:33:08-06:00,2460,2128,772982,2.47398,0
2022-02-22T01:33:24-06:00,2461,2220,747020,2.29181,0
2022-02-22T01:33:40-06:00,2462,2132,758010,2.42151,0
2022-02-22T01:33:56-06:00,2463,2126,731732,2.34416,0
2022-02-22T01:34:12-06:00,2464,2154,773404,2.44545,0
2022-02-22T01:34:29-06:00,2465,2160,734912,2.31729,0
2022-02-22T01:34:45-06:00,2466,2220,787448,2.41584,0
2022-02-22T01:35:01-06:00,2467,2116,781794,2.51638,0
2022-02-22T01:35:17-06:00,2468,2222,737014,2.25907,0
2022-02-22T01:35:33-06:00,2469,2218,730712,2.24380,0
2022-02-22T01:35:49-06:00,2470,2046,732738,2.43917,0
2022-02-22T01:36:05-06:00,2471,2170,768974,2.41352,0
2022-02-22T01:36:22-06:00,2472,2184,753260,2.34904,0
2022-02-22T01:36:38-06:00,2473,2130,771446,2.46675,0
2022-02-22T01:36:54-06:00,2474,2220,750358,2.30205,0
2022-02-22T01:37:10-06:00,2475,2164,783540,2.46606,0
2022-02-22T01:37:26-06:00,2476,2176,780722,2.44364,0
2022-02-22T01:37:42-06:00,2477,2224,743896,2.27812,0
2022-02-22T01:37:59-06:00,2478,2154,743008,2.34934,0
2022-02-22T01:38:15-06:00,2479,2126,790982,2.53397,0
2022-02-22T01:38:31-06:00,2480,2152,752384,2.38120,0
2022-02-22T01:38:47-06:00,2481,2224,728170,2.22996,0
2022-02-22T01:39:03-06:00,2482,2226,737288,2.25585,0
2022-02-22T01:39:19-06:00,2483,2222,762144,2.33610,0
2022-02-22T01:39:36-06:00,2484,2176,753076,2.35710,0
2022-02-22T01:39:52-06:00,2485,2182,750176,2.34157,0
2022-02-22T01:40:08-06:00,2486,2162,783854,2.46933,0
2022-02-22T01:40:24-06:00,2487,2226,737148,2.25543,0
2022-02-22T01:40:40-06:00,2488,2132,756030,2.41519,0
2022-02-22T01:40:56-06:00,2489,2222,792626,2.42953,0
2022-02-22T01:41:13-06:00,2490,2158,787928,2.48676,0
2022-02-22T01:41:29-06:00,2491,2224,730786,2.23797,0
2022-02-22T01:41:45-06:00,2492,2180,781316,2.44101,0
2022-02-22T01:42:01-06:00,2493,2134,775076,2.47371,0
2022-02-22T01:42:17-06:00,2494,2138,759546,2.41961,0
2022-02-22T01:42:33-06:00,2495,2226,736612,2.25379,0
2022-02-22T01:42:50-06:00,2496,2150,791754,2.50813,0
2022-02-22T01:43:06-06:00,2497,2150,780508,2.47251,0
2022-02-22T01:43:22-06:00,2498,2170,792448,2.48720,0
2022-02-22T01:43:38-06:00,2499,2160,745524,2.35075,0
2022-02-22T01:43:54-06:00,2500,2230,794692,2.42713,0
2022-02-22T01:44:10-06:00,2501,2152,771216,2.44080,0
2022-02-22T01:44:26-06:00,2502,2188,764774,2.38059,0
2022-02-22T01:44:43-06:00,2503,2226,760900,2.32810,0
2022-02-22T01:44:59-06:00,2504,2230,742340,2.26724,0
2022-02-22T01:45:15-06:00,2505,2138,731764,2.33111,0
2022-02-22T01:45:31-06:00,2506,2226,735870,2.25151,0
2022-02-22T01:45:47-06:00,2507,2230,730564,2.23127,0
2022-02-22T01:46:03-06:00,2508,2230,730956,2.23247,0
2022-02-22T01:46:19-06:00,2509,2134,783846,2.50170,0
2022-02-22T01:46:36-06:00,2510,2232,735626,2.24472,0
2022-02-22T01:46:52-06:00,2511,2228,731726,2.23683,0
2022-02-22T01:47:08-06:00,2512,2110,732316,2.36382,0
2022-02-22T01:47:24-06:00,2513,2144,733436,2.32990,0
2022-02-22T01:47:40-06:00,2514,2144,790360,2.51072,0
2022-02-22T01:47:57-06:00,2515,2158,750122,2.36744,0
2022-02-22T01:48:13-06:00,2516,2140,761496,2.42355,0
2022-02-22T01:48:29-06:00,2517,2184,791390,2.46795,0
2022-02-22T01:48:45-06:00,2518,2144,790104,2.50991,0
2022-02-22T01:49:01-06:00,2519,2190,762782,2.37222,0
2022-02-22T01:49:17-06:00,2520,2140,793534,2.52552,0
2022-02-22T01:49:34-06:00,2521,2232,795710,2.42806,0
2022-02-22T01:49:50-06:00,2522,2140,791354,2.51858,0
2022-02-22T01:50:06-06:00,2523,2146,763230,2.42228,0
2022-02-22T01:50:22-06:00,2524,2046,791246,2.63393,0
2022-02-22T01:50:38-06:00,2525,2162,779150,2.45451,0
2022-02-22T01:50:54-06:00,2526,2140,757984,2.41238,0
2022-02-22T01:51:11-06:00,2527,2230,733768,2.24106,0
2022-02-22T01:51:27-06:00,2528,2154,797034,2.52017,0
2022-02-22T01:51:43-06:00,2529,2146,758520,2.40733,0
2022-02-22T01:51:59-06:00,2530,2232,770196,2.35021,0
2022-02-22T01:52:15-06:00,2531,2106,748594,2.42096,0
2022-02-22T01:52:31-06:00,2532,2236,773834,2.35708,0
2022-02-22T01:52:47-06:00,2533,2156,774716,2.44733,0
2022-02-22T01:53:04-06:00,2534,2150,776056,2.45841,0
2022-02-22T01:53:20-06:00,2535,2152,735190,2.32678,0
2022-02-22T01:53:36-06:00,2536,2182,755566,2.35840,0
2022-02-22T01:53:52-06:00,2537,2238,737694,2.24499,0
2022-02-22T01:54:08-06:00,2538,2150,739860,2.34374,0
2022-02-22T01:54:24-06:00,2539,2150,768944,2.43588,0
2022-02-22T01:54:41-06:00,2540,2186,735138,2.29043,0
2022-02-22T01:54:57-06:00,2541,2206,744790,2.29947,0
2022-02-22T01:55:13-06:00,2542,2232,786314,2.39939,0
2022-02-22T01:55:29-06:00,2543,2212,796480,2.45238,0
2022-02-22T01:55:45-06:00,2544,2174,736492,2.30732,0
2022-02-22T01:56:01-06:00,2545,2222,780936,2.39370,0
2022-02-22T01:56:17-06:00,2546,2150,764340,2.42129,0
2022-02-22T01:56:34-06:00,2547,2086,760978,2.48460,0
2022-02-22T01:56:50-06:00,2548,2208,734408,2.26536,0
2022-02-22T01:57:06-06:00,2549,2188,734290,2.28570,0
2022-02-22T01:57:22-06:00,2550,2154,754182,2.38468,0
2022-02-22T01:57:38-06:00,2551,2152,786818,2.49018,0
2022-02-22T01:57:55-06:00,2552,2156,784802,2.47919,0
2022-02-22T01:58:11-06:00,2553,2146,778220,2.46986,0
2022-02-22T01:58:27-06:00,2554,2226,787702,2.41010,0
2022-02-22T01:58:43-06:00,2555,2234,755464,2.30319,0
2022-02-22T01:58:59-06:00,2556,2152,798852,2.52827,0
2022-02-22T01:59:15-06:00,2557,2270,756636,2.27018,0
2022-02-22T01:59:31-06:00,2558,2244,770122,2.33741,0
2022-02-22T01:59:48-06:00,2559,2154,793406,2.50870,0
2022-02-22T02:00:04-06:00,2560,2240,736970,2.24079,0
2022-02-22T02:00:20-06:00,2561,2156,798574,2.52270,0
2022-02-22T02:00:36-06:00,2562,2154,739360,2.33781,0
2022-02-22T02:00:52-06:00,2563,2156,782568,2.47214,0
2022-02-22T02:01:08-06:00,2564,2242,774874,2.35393,0
2022-02-22T02:01:25-06:00,2565,2240,766404,2.33028,0
2022-02-22T02:01:41-06:00,2566,2146,785660,2.49347,0
2022-02-22T02:01:57-06:00,2567,2262,756782,2.27865,0
2022-02-22T02:02:13-06:00,2568,2154,783896,2.47863,0
2022-02-22T02:02:29-06:00,2569,2154,791456,2.50253,0
2022-02-22T02:02:46-06:00,2570,2198,765226,2.37116,0
2022-02-22T02:03:02-06:00,2571,2144,801078,2.54477,0
2022-02-22T02:03:18-06:00,2572,2242,768528,2.33466,0
2022-02-22T02:03:34-06:00,2573,2194,798844,2.47984,0
2022-02-22T02:03:50-06:00,2574,2242,792924,2.40877,0
2022-02-22T02:04:06-06:00,2575,2158,786786,2.48316,0
2022-02-22T02:04:23-06:00,2576,2154,748586,2.36698,0
2022-02-22T02:04:39-06:00,2577,2160,771504,2.43267,0
2022-02-22T02:04:55-06:00,2578,2158,798920,2.52145,0
2022-02-22T02:05:11-06:00,2579,2160,798720,2.51849,0
2022-02-22T02:05:27-06:00,2580,2154,788302,2.49256,0
2022-02-22T02:05:43-06:00,2581,2194,755422,2.34505,0
2022-02-22T02:05:59-06:00,2582,2244,738640,2.24186,0
2022-02-22T02:06:16-06:00,2583,2158,772108,2.43683,0
2022-02-22T02:06:32-06:00,2584,2196,792892,2.45913,0
2022-02-22T02:06:48-06:00,2585,2164,799856,2.51741,0
2022-02-22T02:07:04-06:00,2586,2246,774344,2.34814,0
2022-02-22T02:07:20-06:00,2587,2266,752474,2.26168,0
2022-02-22T02:07:37-06:00,2588,2186,803786,2.50432,0
2022-02-22T02:07:53-06:00,2589,2160,766306,2.41628,0
2022-02-22T02:08:09-06:00,2590,2156,749946,2.36908,0
2022-02-22T02:08:25-06:00,2591,2162,803986,2.53275,0
2022-02-22T02:08:41-06:00,2592,2192,753942,2.34259,0
2022-02-22T02:08:57-06:00,2593,2162,757022,2.38480,0
2022-02-22T02:09:14-06:00,2594,2222,794262,2.43455,0
2022-02-22T02:09:30-06:00,2595,2162,740304,2.33213,0
2022-02-22T02:09:46-06:00,2596,2246,741194,2.24761,0
2022-02-22T02:10:02-06:00,2597,2158,771676,2.43547,0
2022-02-22T02:10:18-06:00,2598,2200,794876,2.46080,0
2022-02-22T02:10:34-06:00,2599,2248,771250,2.33667,0
2022-02-22T02:10:51-06:00,2600,2246,772474,2.34246,0
2022-02-22T02:11:07-06:00,2601,2162,784896,2.47261,0
2022-02-22T02:11:23-06:00,2602,2160,804908,2.53800,0
2022-02-22T02:11:39-06:00,2603,2164,772032,2.42984,0
2022-02-22T02:11:55-06:00,2604,2248,741578,2.24677,0
2022-02-22T02:12:11-06:00,2605,2490,753252,2.06034,0
2022-02-22T02:12:28-06:00,2606,2254,756286,2.28524,0
2022-02-22T02:12:44-06:00,2607,2248,798108,2.41804,0
2022-02-22T02:13:00-06:00,2608,2136,762756,2.43211,0
2022-02-22T02:13:16-06:00,2609,2118,756612,2.43302,0
2022-02-22T02:13:32-06:00,2610,2162,750676,2.36481,0
2022-02-22T02:13:48-06:00,2611,2204,799552,2.47078,0
2022-02-22T02:14:05-06:00,2612,2252,798482,2.41488,0
2022-02-22T02:14:21-06:00,2613,2166,806082,2.53466,0
2022-02-22T02:14:37-06:00,2614,2252,807438,2.44197,0
